,company,Product Density Score,Requests Density Score,Match Count
1476,LSR Materials GmbH & Co KG,0.0,0.0,0
1477,SmartRo Concept Industrial,1.0,913.0,1
1478,Vitalac,0.0,0.0,0
1479,Marbe Pharma SL,0.0,0.0,0
1480,NAM-Art,0.0,0.0,0
1481,HARSH CORPORATION,0.0,0.0,0
1482,oze grup,0.0,0.0,0
1483,WELLY FOOD DISTRIBUTION,0.0,0.0,0
1484,Caluanie Chem,0.0,0.0,0
1485,Reviva PlasticsAB,0.0,0.0,0
1486,California Chemical Lab,0.0,0.0,0
1487,Moringabioorgainc (MBO Research Center),0.0,0.0,0
1488,NAVIDAL TRADING L.L.C,0.0,0.0,0
1489,AGRA GROUP a.s.,0.0,0.0,0
1490,A-Gas Electronic Materials,0.0,0.0,0
1491,IFG Naftachim LLC,0.0,0.0,0
1492,SHUBHAM CHEMICALS AND SOLVENTS LIMITED,0.2,46.4,1
1493,TOV INBAU,1.0,545.0,1
1494,Vantage Leuna GmbH,0.030303030303030304,11.090909090909092,1
1495,Delta Engineering & Chemistry GmbH,0.0,0.0,0
1496,ATABEY PLASTİK GERİ DÖNÜŞÜM AKARYAKIT İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,0.5,242.0,1
1497,SENORGALAB CHEMISTRY AND R D SERVICES LTD,0.0,0.0,0
1498,INTERMAG sp. z o.o.,0.0,0.0,0
1499,Selenes Kimya ve Ambalaj San. ve Tic.Ltd.Şti.,0.0,0.0,0
1500,PRIMAX s.r.l.,0.0,0.0,0
1501,MORPHISTO GmbH,1.0,245.0,1
1502,Global Trade Wholesale Ltd,0.0,0.0,0
1503,umay zeytinyağı dış ticaret ltd şti,0.0,0.0,0
1504,HCI Wax Co. Limited,0.0,0.0,0
1505,"CHEMLYTE SOLUTIONS CO., LTD",0.0,0.0,0
1506,Shanghai Rich Group Limited,0.0,0.0,0
1507,SARAF AROCHEM (P) LTD,0.0,0.0,0
1508,Sümer Petrokimya,0.2,162.3,2
1509,Nitramonia BC SRL,0.0,0.0,0
1510,Zoro,0.0,0.0,0
1511,IRLC,0.0,0.0,0
1512,ONS  EXPORT,0.0,0.0,0
1513,ISOThrive,0.0,0.0,0
1514,"nanjing tianshi new material technologies co.,ltd",0.0,0.0,0
1515,NanoPhos SA,0.0,0.0,0
1516,Nordpol Seifenfabrik e.K.,0.0,0.0,0
1517,GVB Biopharma,0.0,0.0,0
1518,Mahat Global Resources,0.0,0.0,0
1519,"Wuhan LPBchem Technology Co.,Ltd",0.0,0.0,0
1520,Crazte,0.0,0.0,0
1521,MELA GmbH,0.0,0.0,0
1522,Aseyh Teknoloji Group,0.0,0.0,0
1523,Avyuktchem LLP,0.0,0.0,0
1524,BİO AKTİF KİMYA,0.3333333333333333,104.66666666666667,1
1525,Chemicalbull Pvt Ltd,0.02040816326530612,6.395918367346939,5
1526,ESYA TRADE İTHALAT İHRACAT VE TİC LTD ŞTİ,0.0,0.0,0
1527,"LLC ""SPE ""PROMUGLEROD""",0.0,0.0,0
1528,euronopa GmbH,0.0,0.0,0
1529,A&S PVT LTD,0.0,0.0,0
1530,ACS Chem GmbH,0.0,0.0,0
1531,"SHOUGUANG FUKANG PHARMACEUTICAL CO.,LTD",0.0,0.0,0
1532,LK Trade,0.0,0.0,0
1533,FireProLab,0.0,0.0,0
1534,Foratia Europe OU,0.0,0.0,0
1535,"Beijing KangpuHuiwei Technology Co., Ltd.",0.5,456.5,1
1536,GAJANAN ENTERPRISES,0.0,0.0,0
1537,Persian Traders Assocation,0.0,0.0,0
1538,DoRex Consulting GmbH,0.0,0.0,0
1539,snolecule,0.0,0.0,0
1540,"URL BioPharm Co., Ltd.",0.0,0.0,0
1541,Molenhuis BV,0.21367521367521367,87.25641025641026,25
1542,Wepooil S.r.l.,0.0,0.0,0
1543,"Huaxing Chemical product Co.,Ltd",0.0,0.0,0
1544,"VUP, a.s.",0.0,0.0,0
1545,RR & NP Business Development Lda,0.0,0.0,0
1546,Chime S.p.A.,0.2,82.2,2
1547,uğur kimya,0.0,0.0,0
1548,Prime Speciality,0.0,0.0,0
1549,Lanofilm AS,0.0,0.0,0
1550,HOOK MEAT SUPPLIES LTD,0.0,0.0,0
1551,"GRANULADOS TÉCNICOS SOSTENIBLES, S.L.",0.0,0.0,0
1552,SeaWiseMaster,0.0,0.0,0
1553,AMEKON S.A.,0.0,0.0,0
1554,Q.I.T. CHEMICALS (BV),0.25,78.25,1
1555,“LK TRADE” LLC,0.0,0.0,0
1556,MNC PİGMENT AV SAN. TİC. A.Ş.,0.0,0.0,0
1557,HEXPERIENCE TECHNOLOGIES S.R.L.,0.0,0.0,0
1558,AMANOS BRAND SRL,0.0,0.0,0
1559,ing.tognazzo spa,0.0,0.0,0
1560,Chemhouse,1.0,498.0,1
1561,Kızılkaya Polimer company,0.0,0.0,0
1562,ARGUS GROUP LOJISTIK GEMI YAPIMI VE DANISMANLIK HIZMETLERI ANONIM SIRKETI,1.0,913.0,1
1563,"Laizhou caizhiyuan pigment technology co., ltd",0.0,0.0,0
1564,"Shaanxi Youbio Technology Co.,Ltd.",0.0,0.0,0
1565,"Shaanxi Youbio Technology Co.,Ltd.",0.0,0.0,0
1566,Alora Water Research,0.0,0.0,0
1567,REMY GmbH & Co. KG - HAMBURG,0.0,0.0,0
1568,PROTECT AND CARE,0.0,0.0,0
1569,TOPTION Chemicals,0.0,0.0,0
1570,Poko Resurses,1.0,913.0,1
1571,FYN GLOBAL,0.0,0.0,0
1572,STARELINE CHEMICAL INDUSTRIES,0.0,0.0,0
1573,BiogasJG B.V.,0.0,0.0,0
1574,Enerset,0.0,0.0,0
1575,Bhushilpa Chemicals P. Ltd,0.0,0.0,0
1576,Massa Petroleum,0.0,0.0,0
1577,"XIAMEN AZOCOLOR CO,. LTD.",0.0,0.0,0
1578,Fast Counterfeit Ssd Home,0.5,221.66666666666666,3
1579,Swapnroop Research Pvt ltd,0.0,0.0,0
1580,"Jiangsu Huayu Chemical Co., Ltd.",0.0,0.0,0
1581,K&K Industries,0.0,0.0,0
1582,GRINI SP Z O O,0.0,0.0,0
1583,Mpatoam Metal Miners Gh Ltd,0.5,274.0,2
1584,KazUniverseGroup LLP,0.0,0.0,0
1585,Bergen Carbon Solutions AS,0.0,0.0,0
1586,IntraChem Limited,0.00045591319412783806,0.14794383149448345,10
1587,lolek,0.0,0.0,0
1588,Kloepfel Global Sales Sp. z o. o.,0.0,0.0,0
1589,Bbb Eurotrans,0.0,0.0,0
1590,BJ Tricardos SA,0.4,255.8,2
1591,Salvi Chemical Industries Ltd,0.0,0.0,0
1592,"Probiztech Co., Ltd",0.0,0.0,0
1593,COMEXIDO LTD,0.0,0.0,0
1594,Noirga Polymer LLC,0.0,0.0,0
1595,Yıldız Group Kimya Kozmetik San.ve Tic.Ltd.Şti,1.0,710.0,1
1596,ÜNİVERSAL POLİMER SANAYİ VE TİCARİ LİMİTED ŞİRKETİ,0.0,0.0,0
1597,Cristalco Suisse SA,1.0,480.0,1
1598,NCP Trading,0.0,0.0,0
1599,Ertek Kimya Tic. A.Ş.,0.3333333333333333,236.66666666666666,1
1600,Rudas Mirela,0.0,0.0,0
1601,FMT Medical Store,0.6666666666666666,182.33333333333334,2
1602,Penta Italia Export SRL,0.08630952380952381,34.11309523809524,29
1603,Chem Concept Kft.,0.0,0.0,0
1604,Filip Andrysiewicz Pośrednictwo Handlowe,0.0,0.0,0
1605,Lanya Chemical Europe GmbH,0.0,0.0,0
1606,Rendezvousproperty,0.0,0.0,0
1607,Atex Est OÜ,0.0,0.0,0
1608,EMB COMMODITIES UK LTD,1.0,710.0,1
1609,Bart Spółka z ograniczoną odpowiedzialnością,0.0,0.0,0
1610,Prochimica Novarese SPA,0.0,0.0,0
1611,AFMER Kimya,0.0,0.0,0
1612,Polymono Intelligence Technology GmbH,1.0,795.0,1
1613,WO Trade and Holding Oy,0.0,0.0,0
1614,Alma International Trade,0.2727272727272727,151.9090909090909,3
1615,Agroliga,0.0,0.0,0
1616,im group,0.0,0.0,0
1617,tepeyol a.ş,0.0,0.0,0
1618,Wise Group BG Ltd.,0.0,0.0,0
1619,FA GIDA,0.0,0.0,0
1620,Alichem Inc.,0.0,0.0,0
1621,ETS STEINER,0.0,0.0,0
1622,Obafer Kimya Sanayi ve Ticaret Limited Şirketi,0.0,0.0,0
1623,Cheleken Chemicals,0.0,0.0,0
1624,acphis GmbH & Co. KG,0.030303030303030304,7.03030303030303,1
1625,Nuh Kompozit AS,0.0,0.0,0
1626,Smart chemical industry limited,0.0,0.0,0
1627,AAGlob S.A.,0.0,0.0,0
1628,"Shandong Sanyuan Biotechnology Co., Ltd",0.0,0.0,0
1629,Orta Doğu petrokimya sanayi,0.75,357.0,3
1630,Agrichem Innovation Inc,0.0,0.0,0
1631,Trivalue,1.0,545.0,1
1632,EURO SILVA,0.0,0.0,0
1633,Karmaliuk,0.0,0.0,0
1634,"Nestfood / ""AGROPRIME IN"" LLC",0.0,0.0,0
1635,Foscote Group,0.0,0.0,0
1636,Impex Solutions LLC,0.0,0.0,0
1637,INNOVACION RHINO,0.0,0.0,0
1638,MAVICHAMP SL,0.12804878048780488,50.25,21
1639,CITIBLUE INTERNATIONAL SRL,0.0,0.0,0
1640,Evolutics International Pvt. Ltd.,0.11320754716981132,56.0188679245283,6
1641,AQUAHOLDING,0.0,0.0,0
1642,DOGAN MAKİNE PLASTİK SAN VE TİC.LTD.ŞTİ,1.0,484.0,1
1643,LA.C.S.A Srl,0.2222222222222222,138.77777777777777,2
1644,vijayam pharmacy,0.0,0.0,0
1645,SONİC PETROKİMYA ÜRÜNLERİ SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ,0.0,0.0,0
1646,"Hebei Guanlian New Material Co.,Ltd.",1.0,386.0,1
1647,"PT,Sarana Bela Nusa  & PT.Nabateans Aromatic",0.0,0.0,0
1648,AG Chemi Group,0.03430749682337993,13.947903430749683,27
1649,Steinbeis SIZ,0.0,0.0,0
1650,Ugur Bitkisel Tarimcilik Ticaret LTD. STI,0.0,0.0,0
1651,FOP Daniielian,0.0,0.0,0
1652,ODEMO LLC,0.0,0.0,0
1653,BLACK MINERALS PROCESSING S.L.,0.0,0.0,0
1654,Alphagradellc,0.0,0.0,0
1655,surer hayvancilik tarin gida san. ltd. sti.,0.0,0.0,0
1656,PTW WHOLESALE SUPPLIER & GENERAL TRADING BVB,0.0,0.0,0
1657,Gurmaden,0.0,0.0,0
1658,TechnoSpetsTrading,1.0,913.0,1
1659,PREMIFAB d.o.o.,0.0,0.0,0
1660,"Suzhou Laing Biotechnology Co.,Ltd",0.0,0.0,0
1661,Lignovations GmbH,0.0,0.0,0
1662,A-Sense Sp. z.o.o.,0.13043478260869565,54.47826086956522,3
1663,SVK INTERNATIONAL SP. Z.O.O,0.0,0.0,0
1664,Prokasa,0.0,0.0,0
1665,Advik Colors (Teamcrop Overseas LLP),0.0,0.0,0
1666,Inmost Invest,1.0,913.0,1
1667,POLYHIM,0.0,0.0,0
1668,Neo Strim,0.0,0.0,0
1669,Canadian Golden Stars,0.0,0.0,0
1670,akel kimya tiner,0.0,0.0,0
1671,Purinova Sp. Z.o.o.,0.0,0.0,0
1672,AEM Canada Group Inc,0.0,0.0,0
1673,Inovet d.o.o.,0.0,0.0,0
1674,SENOL Sp. z o.o,0.5,258.3333333333333,3
1675,PJSC Ternopil Poultry Farm,0.0,0.0,0
1676,Handgrow Organics pvt Ltd,1.0,437.0,1
1677,Rachana Organics Pvt Ltd,0.0,0.0,0
1678,Belami Fine Chemicals Pvt. Ltd.,0.0,0.0,0
1679,AQUATONALE,0.0,0.0,0
1680,GREENDROP SUPPLEMENTS LIMITED,0.0,0.0,0
1681,DCM Shriram Ltd,0.6666666666666666,358.6666666666667,2
1682,ARLES,0.0,0.0,0
1683,PMS International S.L,0.5,165.0,1
1684,AS İLERİ GIDA MUHENDISLIK INSAAT SAN. VE TIC. LTD. STI,0.13333333333333333,51.31111111111111,6
1685,"XinHuiHong International Co., Ltd.",0.3333333333333333,119.33333333333333,2
1686,KMW Sp. z o.o.,0.0,0.0,0
1687,Corpolev Trading Kft.,1.0,545.0,1
1688,Syntharo Fine Chemicals GmbH,0.0,0.0,0
1689,Dogal Destek Urunleri Arastırma San. ve Tic. A.S.,0.0,0.0,0
1690,C.S.Chemicals (M) Sdn Bhd,0.0,0.0,0
1691,SunOil,0.0,0.0,0
1692,LM24 srl,0.0,0.0,0
1693,ROYAL SERA EKİPMANLARI,0.5,214.625,4
1694,Ebisu International Business Ltd,0.0,0.0,0
1695,Ltd Agrex,0.0,0.0,0
1696,Silitex s.r.l.,0.0,0.0,0
1697,Blended Products Ltd,0.2,82.0,2
1698,Polinvest,0.0,0.0,0
1699,"KETONG GROUP CO.,LTD",0.0,0.0,0
1700,"RAW MATERIALS CELLULOSE,",0.0,0.0,0
1701,NOVA GROUP ENDÜSTRİ KİMYA İTHALAT İHRACAT SAN. TİC. LTD. ŞTİ.,0.8333333333333334,458.6666666666667,5
1702,"Yabow  CO., LIMITED",0.0,0.0,0
1703,Elchemy (Bizinbiz Technologies Private Limited),0.3,155.25,6
1704,Horizon Chemical For Special Chemicals,0.0,0.0,0
1705,Creative Biogene,0.0,0.0,0
1706,PT. DUA KUDA INDONESIA,0.0,0.0,0
1707,MILKIJA SP Z O O,0.0,0.0,0
1708,Ekonapas UAB,0.0,0.0,0
1709,Hope Chemical Trading Kimya ltd,0.0,0.0,0
1710,"Tianjin YR Chemspec Technology Co.,Ltd.",0.0,0.0,0
1711,trust Circle for chemicals co,0.5,355.0,1
1712,Waves Chemicals,0.125,61.40625,8
1713,Segio Sanchez,0.0,0.0,0
1714,Soyventis Europe B.V.,0.13043478260869565,54.47826086956522,3
1715,lannexeo,0.0,0.0,0
1716,M.A.K. Germany GmbH,1.0,913.0,1
1717,ENECO DISTRIBUTION,0.0,0.0,0
1718,HYGENIQ,0.0,0.0,0
1719,ALFA RUSSEL AG,0.0,0.0,0
1720,Prutul,0.0,0.0,0
1721,STOCKMEIER Química S.L.U.,0.09615384615384616,37.52884615384615,10
1722,Prista Commerce Ltd.,0.0,0.0,0
1723,Sahra Metal Recycling,0.0,0.0,0
1724,Sang Froid Chemicals PVT. LTD,0.0,0.0,0
1725,GLI-THERM SP. Z O.O.,0.4642857142857143,225.42857142857142,13
1726,KLINTENSIV,0.5,256.25,2
1727,Test Migration 13 Aug,1.0,710.0,1
1728,"Suzhou Youzhihe Medical Science and Technology Co., Ltd.",0.0,0.0,0
1729,Gokul Overseas,0.0,0.0,0
1730,Ecas Quattro Srl,0.0,0.0,0
1731,CRYSTALLINE CHEMICAL INDUSTRIES,1.0,480.0,1
1732,GMCI Private Limited,0.0,0.0,0
1733,Milca Baltija UAB,0.5,456.5,1
1734,Chemtech Speciality India Pvt Ltd,0.0,0.0,0
1735,Arotco GmbH (haftungsbeschränkt),1.0,710.0,1
1736,Russian Vitriol Company,0.0,0.0,0
1737,"Chonqing Lihao chemistry tech co.,ltd.",0.0,0.0,0
1738,Klaris-Invest,0.0,0.0,0
1739,Todwic,0.0,0.0,0
1740,CH3mpro GmbH,0.0,0.0,0
1741,Chemiphase International Ltd,0.0,0.0,0
1742,Kah Research Chem,0.8333333333333334,309.1666666666667,5
1743,Glindia Chemicals,0.0,0.0,0
1744,Inventivo Gases,1.0,366.0,1
1745,D.A.B. Holding,0.0,0.0,0
1746,vevet chemicals,0.6,306.6,3
1747,"skyrun industrial CO.,LTD",0.0,0.0,0
1748,nanomax,0.0,0.0,0
1749,Matrix Life Science Private Limited,0.0,0.0,0
1750,Excellerise Solutions AB,1.0,913.0,1
1751,"LLC ""ORGANIC-DNEPR""",1.0,480.0,1
1752,Saluna srls,1.0,913.0,1
1753,VV Exim Group,0.0,0.0,0
1754,Chemical Point Italia s.r.l,0.0015225666122892876,0.4871125611745514,14
1755,Cosphatec GmbH,0.05555555555555555,21.194444444444443,2
1756,AGRİ BEST GIDA TARIM İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ,1.0,710.0,1
1757,Xian Foreign Trade And Economic Development Corp.,0.07692307692307693,29.692307692307693,1
1758,essoumariam69,0.5,194.0,1
1759,"Shandong Fuyang Biotechnology Co.,ltd",0.0,0.0,0
1760,PROTECT KİMYA LTD ŞTİ,1.0,484.0,1
1761,ERSAĞ TIBBİ ve AROMATİK BİTKİLER SANAYİ VE TİCARET LİMİTED ŞİRKETİ,0.0,0.0,0
1762,Cerdia International GmbH,0.0,0.0,0
1763,"Guizhou Sino-Phos Chemical Co., Ltd",0.0,0.0,0
1764,Türkmen Turk Dış Ticaret ve Ticaret Evi Ltd. Şti.,0.0,0.0,0
1765,TEMPO MV LTD.,0.0,0.0,0
1766,Nonsensia,0.0,0.0,0
1767,AG universal LLC,0.0,0.0,0
1768,Goodname India LLP,0.0,0.0,0
1769,hyroxtech.uzb,0.0,0.0,0
1770,Kvitny,0.0,0.0,0
1771,VALTECNO GmbH,0.0,0.0,0
1772,HCD Chemie Distribution GmbH,0.5,193.0,1
1773,Group Intrade Ltd.,1.0,388.0,1
1774,Janus,0.0,0.0,0
1775,Connection A GmbH,0.0,0.0,0
1776,MAISON SADÉ PL,0.0,0.0,0
1777,SANO TRADE COMPANY LTD,0.0,0.0,0
1778,Tremco CPG Belgium,0.0,0.0,0
1779,Saint Nicholas,0.0,0.0,0
1780,Shandong Minji New Material Technology Co. LTd,0.0,0.0,0
1781,CARGILL TARIM VE GIDA SANAYİ TİCARET ANONİM ŞİRKETİ,0.0,0.0,0
1782,ZGK GÖKŞİN KİMYA AŞ,0.4117647058823529,193.23529411764707,7
1783,GSI DEFENSE Inc.,0.0,0.0,0
1784,Graphenest,0.0,0.0,0
1785,Plastay Kimya Sanayi ve Ticaret Anonim Sirketi,0.0,0.0,0
1786,Kuzgun Kimya,0.3333333333333333,74.66666666666667,1
1787,The Sulfolane Company BV,0.0,0.0,0
1788,Innovares Srl,0.0,0.0,0
1789,"Hubei New Desheng material Technology Co., Ltd.",0.0,0.0,0
1790,Ayali Group Ltd,0.0,0.0,0
1791,TFI Paweł Murawski,0.0,0.0,0
1792,rPET InWaste s.r.o.,0.0,0.0,0
1793,"Greenflow Chemicals, Lda",0.45454545454545453,227.9090909090909,5
1794,POMZ EXPORT MADENCİLİK A.Ş.,0.0,0.0,0
1795,Natural healing center,0.0,0.0,0
1796,CNTR INTERNATONAL,1.0,913.0,1
1797,BEKATA EXPORT IMPORT İNŞ. SAN. VE DIŞ TİC. LTD. ŞTİ.,0.3333333333333333,304.3333333333333,1
1798,Nanoxo sp.z o.o.,0.0,0.0,0
1799,VA Trade GmbH,1.0,675.0,2
1800,hanse immobilien bau GmbH,0.0,0.0,0
1801,El-Mohandes for Coatings & Solvents,0.0,0.0,0
1802,EGGDEN Gıda Teknoloji Ar ve Ge San Ltd Şti,0.0,0.0,0
1803,DECACHEM DOO SERBIA,0.014925373134328358,3.253731343283582,1
1804,Falcon Agro Group LLC,0.0,0.0,0
1805,ACUSAS KİMYA DIŞ TİCART LİMİTED ŞİRKETİ,0.46153846153846156,188.07692307692307,6
1806,BIOLENEX LLC,1.0,545.0,1
1807,"Tongling Yuguo Balancing Materials Co.,Ltd",0.25,121.0,1
1808,Woegerbauer-R&D-Prüflabor GmbH,0.0,0.0,0
1809,DOUBLE D GROUP LTD.,0.18181818181818182,93.18181818181819,2
1810,YARD,1.0,913.0,1
1811,Box Baltic Ltd,0.0,0.0,0
1812,Swissmerit AG,0.0,0.0,0
1813,KARUPOEG PUHH OÜ,0.0,0.0,0
1814,"CHEMICAL  E&M, LLC",0.0,0.0,0
1815,PCBL Limited,0.0,0.0,0
1816,Masal Media Ltd.,1.0,257.0,1
1817,CJSC Kvitny,0.0,0.0,0
1818,"Hengshui Jiamu Chemical Co., Ltd",0.0,0.0,0
1819,Kooh Sang Yaghoot,0.0,0.0,0
1820,IFTIKHAR PLASTIC & COMPANY UK LTD,0.0,0.0,0
1821,Kostov smarthome GmbH,1.0,913.0,1
1822,Avestra Chemical (Suisse) SA,0.0,0.0,0
1823,Revival  SIA,0.0,0.0,0
1824,Emporos Electric,0.0,0.0,0
1825,Plastore srl,0.0,0.0,0
1826,SaisamarthInternational,0.0,0.0,0
1827,William Blythe Limited,0.0,0.0,0
1828,"Shenzhen BST Science & Technology Co., Ltd",0.0,0.0,0
1829,PPA Integral srl,0.0,0.0,0
1830,Advaith traders,1.0,710.0,1
1831,CBD EXTRACTION IKE,0.0,0.0,0
1832,"STANEK CO.,LTD.",0.0,0.0,0
1833,"Hebei Laixing Technology Co., Ltd.",0.0,0.0,0
1834,StarTradeEst OU,0.0,0.0,0
1835,ARMAĞAN KİMYA SANAYİ VE TİCARET ANONİM ŞİRKETİ,0.0,0.0,0
1836,Benet Dış Ticaret Ltd. Şti.,0.75,339.75,3
1837,Slovškrob a.s.,0.0,0.0,0
1838,Vega Stividors LLC,1.0,480.0,1
1839,JAWAR sp. z o.o.,0.0,0.0,0
1840,Midwest Polychem,0.0,0.0,0
1841,"Jinan maissen new material co.,ltd",0.0,0.0,0
1842,Perchemicals Kimya Dis Ticaret Ltd Sti,0.29411764705882354,125.94117647058823,15
1843,Jebsen & Jessen Chemicals GmbH,0.3333333333333333,200.4,5
1844,"Sintac Recycling, SL",0.0,0.0,0
1845,Danish Graphene ApS,0.0,0.0,0
1846,Kazfert,0.0,0.0,0
1847,Nortem Chem SA,0.3333333333333333,112.66666666666667,2
1848,SHREE GAYATRI CHEMICALS,0.0,0.0,0
1849,White Wing International,0.0,0.0,0
1850,BIO-PHARMA LABORATORIES PVT LTD,0.0,0.0,0
1851,vıatet Ltd Sti,0.0,0.0,0
1852,Macris Silicates Factory,0.0,0.0,0
1853,Bazayan & Co,0.0,0.0,0
1854,Supreme Plasticizers,0.0,0.0,0
1855,Bortech,0.21568627450980393,85.90196078431373,11
1856,2M-SOLUTION GmbH,0.14285714285714285,130.42857142857142,1
1857,Galvachem Chemiehandelsges mbH,0.0,0.0,0
1858,ZCROSS INTERNATIONAL,0.0,0.0,0
1859,Chemist EU,0.2191780821917808,89.57534246575342,16
1860,MADHAV SNOW WHITE INDUSTRIES,0.0,0.0,0
1861,Agrotrade-2000,0.0,0.0,0
1862,EXGSP GMBH LLC,0.0,0.0,0
1863,TERCO CHEMICALS,0.0,0.0,0
1864,Vidhya Enterprises,0.0,0.0,0
1865,Nico Orgo,0.0,0.0,0
1866,alfazal altijarat,0.0,0.0,0
1867,BG AGROCHEM COMPANY LIMITED,0.19047619047619047,110.33333333333333,4
1868,Lavandan,0.0,0.0,0
1869,CRISTALCO,0.0,0.0,0
1870,Wion Technology Sp. z o.o.,0.0,0.0,0
1871,Polpet Chemical,1.0,710.0,1
1872,Solvay France SA,0.0,0.0,0
1873,Ziegler & Co. Minerals GmbH,0.0,0.0,0
1874,KROMOZOME,0.0,0.0,0
1875,Firewater ltd,0.0,0.0,0
1876,YARA GmbH&Co.KG,0.0,0.0,0
1877,Asfara Trading,0.0,0.0,0
1878,Icon Industries,0.0,0.0,0
1879,Morkim Kimya,0.5833333333333334,225.58333333333334,7
1880,Cyberwize Turkey,0.0,0.0,0
1881,AQUANOVA AG,0.0,0.0,0
1882,ACT Polyols,0.0,0.0,0
1883,HMA GLOBAL ENERGY TRADING LLC,1.0,913.0,1
1884,Prosur AG,0.0,0.0,0
1885,CFI Wood,0.0,0.0,0
1886,Anjali Shipping,0.3333333333333333,97.33333333333333,1
1887,Sky Global,0.0,0.0,0
1888,ERTEKİN KİMYA İÇ VE DIŞ TİC.LTD.ŞTİ.,0.0,0.0,0
1889,"Attilio Carmagnani ""AC""S.p.A.",0.5714285714285714,200.57142857142858,8
1890,OZE İnşaat A.Ş.,0.0,0.0,0
1891,ALMAWATECH GmbH,0.2,107.6,2
1892,UNICALCE SPA,0.0,0.0,0
1893,Grüssing GmbH,0.2631578947368421,140.26315789473685,5
1894,ISK METAL KIMYA SAN TIC AS,0.0,0.0,0
1895,Bilgram Chemie GmbH,0.15126050420168066,67.90756302521008,18
1896,SLI Chemicals GmbH,0.0625,13.625,1
1897,MANAS AGROTECH,0.0,0.0,0
1898,PPA INTEGRAL SRL,0.0,0.0,0
1899,23street I solutions,0.0,0.0,0
1900,Vohler Chemicals,0.2727272727272727,142.27272727272728,3
1901,SUGRO AG,0.0,0.0,0
1902,SIV Servicios Integrales Vicinay SA,1.0,480.0,1
1903,Kneho-Lacke GmbH,0.0,0.0,0
1904,S. Goldmann GmbH & Co. KG,0.020689655172413793,6.386206896551724,3
1905,Gremlog Trading DMCC,0.0,0.0,0
1906,MustafaGlobal,0.0,0.0,0
1907,MIBAL SA,0.0,0.0,0
1908,gokgroup polymer,0.5,349.25,2
1909,Foodcom S.A.,0.15217391304347827,76.65217391304348,7
1910,Kraul & Wilkening u. Stelling GmbH,1.0,480.0,1
1911,green energy products,0.0,0.0,0
1912,Cheery,0.0,0.0,0
1913,HRS KİMYA,0.11538461538461539,39.92307692307692,3
1914,Mars Kimya,0.0,0.0,0
1915,LLC Copmany Zemlya,0.0,0.0,0
1916,CHIMI ART,0.0,0.0,0
1917,Topcopper,0.0,0.0,0
1918,Krada CPS Industry S.L.,0.10344827586206896,57.03448275862069,3
1919,VTI - VERBINDET TECHNOLOGIE UND INDUSTRIE SA,0.5,272.5,1
1920,May Asit Kimyevi,0.0,0.0,0
1921,BADE KİMYEVİ MADDELER ARAŞTIRMA VE GELİŞTİRME TİC. VE SAN. A.Ş.,0.0,0.0,0
1922,LLC DRAKENBERG Gmbh,1.0,710.0,1
1923,NOVİNİ KİMYA LİMİTED ŞİRKETİ,0.14285714285714285,60.714285714285715,5
1924,Greenforest,1.0,913.0,1
1925,ONLYPLAST SPAIN S.L.,0.0,0.0,0
1926,BR CONSTRUCTION . CO,1.0,913.0,1
1927,Parna Chemicals International,0.0,0.0,0
1928,AMIA,0.0,0.0,0
1929,"Zaporizhzhia Abrasive Plant, PJSC",0.0,0.0,0
1930,Azin Supply Dynamic Co.,1.0,913.0,1
1931,S.Nihar Exports,0.0,0.0,0
1932,Associated Business Corporation,0.0,0.0,0
1933,Shandong Fuyang  Bio-tech. Co.Ltd.,0.0,0.0,0
1934,SN - new sequence,0.0,0.0,0
1935,www.malaysiachemicalexporters.com,1.0,597.0,2
1936,SJV,1.0,913.0,1
1937,ип Шумеков,0.0,0.0,0
1938,Azimut Investments LTD - Italy,1.0,913.0,1
1939,LYCOS CHEMTECH,0.0,0.0,0
1940,Myres Global Group,0.0,0.0,0
1941,Aarksh Trading BV,0.0,0.0,0
1942,Ferro Duo,0.0,0.0,0
1943,METATEX KUMAŞ HAMMADDE SANAYİ TİC. A.Ş.,0.5,355.0,1
1944,MEY KIMYA SANAYI VE DIŞ TİCARET LTD ŞTİ.,0.0,0.0,0
1945,KH Boddin GmbH,0.0,0.0,0
1946,"UAB ""AGROLOGISTIKA LT""",0.0,0.0,0
1947,"Wuhan xinow international Co.,Ltd.",0.0,0.0,0
1948,TUE HANDEL GMBH,1.0,913.0,1
1949,Icon Industries,0.5,281.5,1
1950,jay overseas pvt ltd,0.0,0.0,0
1951,Shivanichemicals,0.0,0.0,0
1952,Ameen delivery service,1.0,710.0,1
1953,TIGA Chemicals,0.25,104.28125,8
1954,Advance Inorganics,0.0,0.0,0
1955,DM Baltic,0.0,0.0,0
1956,"Hunan Xuetian Fine Chemical Industry Co., Ltd",0.0,0.0,0
1957,TEKNA PLASMA EUROPE,0.0,0.0,0
1958,Arihant Micron,0.0,0.0,0
1959,Productos Colcar S.L.,0.0,0.0,0
1960,KESVI MARKETING PRIVATE LIMITED,0.6666666666666666,382.3333333333333,2
1961,Nitrochemie Wimmis AG,0.0,0.0,0
