#,company_name,substance_name,cas_number,company_id
51,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,12-Dibromododecane",3344-70-5,17191
52,Cenik Chemicals,"1,1,2-Trichloro-1-fluoroethane",811-95-0,26063
53,Cenik Chemicals,"1,1,2-trifluoroethane",430-66-0,26063
54,Cenik Chemicals,"1,1,3,3-Tetraisopropyl-1,3-dichlorodisiloxane",69304-37-6,26063
55,Cenik Chemicals,"1,1,3,3-Tetraisopropyldisiloxane",18043-71-5,26063
56,S. Goldmann GmbH & Co. KG,"1,1,3,3-Tetramethoxypropane",102-52-3,61702
57,Cenik Chemicals,"1,1,3,3-Tetramethyl-1,3-divinyldisiloxane",2627-95-4,26063
58,Cenik Chemicals,"1,1,3,3-Tetramethyldisiloxan",3277-26-7,26063
59,Cenik Chemicals,"1,1,3,3-Tetramethylguanidine",80-70-6,26063
60,Cenik Chemicals,"1,1,3,3-Tetramethylurea; Tmu",632-22-4,26063
61,Cenik Chemicals,"1,1,3-Trimethoxypropane",14315-97-0,26063
62,Cenik Chemicals,"1,1,3-Triphenyl-2-propyn-1-ol",1522-13-0,26063
63,Cenik Chemicals,"1,1,4,4-Tetraphenyl-2-butyne-1,4-diol",1483-74-5,26063
64,Cenik Chemicals,"1,1'-(4-METHOXYBENZYLIDENE)DI-2-NAPHTHOL",66595-89-9,26063
65,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,14-Tetradecanediol",19812-64-7,17191
66,Cenik Chemicals,"1,1,5,5-tetramethyl-3,3-diphenyltrisiloxane",17875-55-7,26063
67,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,18-Octadecanediol",3155-43-9,17191
68,Cenik Chemicals,"1,1'-Bi-2-naphthol",602-09-5,26063
69,"Zhejiang ZETian Fine Chemicals Co.,Ltd","[1,1'-Bicyclohexyl]-4-one,4'-propyl-,",82832-73-3,17191
70,Cenik Chemicals,"[1,1'-Bis(diphenylphosphino)ferrocene]palladium(II) Chloride Dichloromethane Complex",95464-05-4,26063
71,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,1-Bis(Hydroxymethyl)Cyclopropane",39590-81-3,17191
72,"Zhejiang ZETian Fine Chemicals Co.,Ltd",11-Bromoundecanoic Acid,2834-05-1,17191
73,"Zhejiang ZETian Fine Chemicals Co.,Ltd",11-Bromoundecanol,1611-56-9,17191
74,Cenik Chemicals,"1,1'-(chloromethylene)bis[4-fluorobenzene]",27064-94-4,26063
75,Cenik Chemicals,"1,1'-(chlorophenylmethylene)bis[4-methoxybenzene]",40615-36-9,26063
76,Cenik Chemicals,"1,1-CYCLOHEXANEDICARBOXYLIC ACID",1127-08-8,26063
77,Cenik Chemicals,"1,1-Cyclopropanedicarboxylic Acid",598-10-7,26063
78,Cenik Chemicals,"1,1-Dibromo-2,2-bis(chloromethyl)cyclopropane",98577-44-7,26063
79,Cenik Chemicals,"1,1-dichloro-2,2,3,3,3-pentafluoropropane",422-56-0,26063
80,Cenik Chemicals,"1,1-dichloro-3,3-dimethylbutan-2-one",22591-21-5,26063
81,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,1-Dicyano-2-Methoxy-2-(4-Phenoxyphenyl)Ethene",330792-69-3,17191
82,Cenik Chemicals,"1,1-Difluoroacetone",431-05-0,26063
83,Cenik Chemicals,"1,1-dimethoxyethyl(dimethyl)amine",18871-66-4,26063
84,Cenik Chemicals,"1,1-dimethoxytrimethylamine",4637-24-5,26063
85,Cenik Chemicals,"1,1-Diphenyl-2-propyn-1-ol",3923-52-2,26063
86,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,1-Diphenylethanol",599-67-7,17191
87,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,1-Diphenylmethanimine",1013-88-3,17191
88,"Zhejiang ZETian Fine Chemicals Co.,Ltd",11-Mercaptoundecanoic Acid,71310-21-9,17191
89,"Zhejiang ZETian Fine Chemicals Co.,Ltd",1-(1-Methyl-1H-Imidazol-2-Yl)Ethan-1-One,85692-37-1,17191
90,RBH LTD,"1,1'-(Methylenedi-p-phenylene)bismaleimide",13676-54-5,7479
91,Cenik Chemicals,1-(1-Naphthyl)Ethylamine,42882-31-5,26063
92,Cenik Chemicals,"1,1'-oxybis(4-fluorobenzene)",330-93-8,26063
93,Cenik Chemicals,"1,1'-oxybis[(methoxymethyl)benzene]",29060-60-4,26063
94,Cenik Chemicals,"1,1'-(oxydiethane-2,1-diyl)dipyrrolidine",100396-39-2,26063
95,Cenik Chemicals,"1,1'-Thiocarbonylbis(imidazole)",6160-65-2,26063
96,Cenik Chemicals,"1,1'-THIOCARBONYLDI-2-(1H)-PYRIDONE",102368-13-8,26063
97,Cenik Chemicals,"1,2,2,6,6-Pentamethyl-4-piperidone",5554-54-1,26063
98,Cenik Chemicals,"1,2,2,6,6-Pentamethylpiperidin",79-55-0,26063
99,Cenik Chemicals,"1,2,2,6,6-pentamethylpiperidin-4-ol",2403-89-6,26063
100,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1-(2,2-Difluorobenzodioxol-5-Yl)Cyclopropanecarboxylic Acid",862574-88-7,17191
101,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1-(2,2-di-Methoxyethyl)-5-Methoxy-6-(Methoxycarbonyl)-4-oxo-1,4-dihydropyridine-3-carboxylic Acid",1335210-23-5,17191
102,Cenik Chemicals,"1-(2,2-Dimethyl-2H-1-Benzopyran-6-Yl)-Ethanone",19013-07-1,26063
103,Cenik Chemicals,"1,2,3,4,5,6,7,8-octahydro-1-[(4-methoxyphenyl)methyl]isoquinoline",51072-36-7,26063
104,Cenik Chemicals,"1,2,3,4-Butanetetracarboxylic Acid",1703-58-8,26063
105,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2,3,4-Butanetetracarboxylic Acid",1703-58-8,17191
106,Cenik Chemicals,"1,2,3,4-TETRAHYDRO-1-NAPHTHOIC ACID",1914-65-4,26063
107,Cenik Chemicals,"1,2,3,4-tetrahydro-2-methylnaphthalen-1-one",1590-08-5,26063
108,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2,3,4-tetrahydro-2-naphthoic acid",53440-12-3,17191
109,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2,3,4-Tetrahydro-9-Acridinamine",321-64-2,17191
110,Cenik Chemicals,"1,2,3,4-tetrahydroacridine",3295-64-5,26063
111,Cenik Chemicals,"1,2,3,4-Tetrahydrocarbazol-4-one",15128-52-6,26063
112,Cenik Chemicals,"1,2,3,4-tetrahydrocarbazole",942-01-8,26063
113,Cenik Chemicals,"1,2,3,4-tetrahydroisoquinoline",91-21-4,26063
114,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2,3,4-tetrahydroisoquinoline-3-carboxylic acid",103733-65-9,17191
115,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2,3,4-tetrahydronaphthalen-1-ol",529-33-9,17191
116,Cenik Chemicals,"1,2,3,4-Tetrahydronaphthalen-1-one",529-34-0,26063
117,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2,3,4-Tetrahydronaphthalen-1-one",529-34-0,17191
118,Cenik Chemicals,"1,2,3,4-Tetrahydropyrido[4,3-b]-[1,6]-naphthyridine",387358-40-9,26063
119,Cenik Chemicals,"1,2,3,4-Tetrahydroquinoline",635-46-1,26063
120,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2,3,4-Tetrahydroquinoline",635-46-1,17191
121,Cenik Chemicals,"1,2,3,5,6,7-hexahydro-s-indacen-4-amine",63089-56-5,26063
122,Cenik Chemicals,"1,2,3,5-tetrafluorobenzene",2367-82-0,26063
123,RBH LTD,"1,2,3,6-Tetrahydrophthalic Anhydride",85-43-8,7479
124,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2,3-Benzenetricarboxylic Acid",569-51-7,17191
125,Cenik Chemicals,"1-(2,3-Dichlorophenyl)piperazine Hydrochloride",119532-26-2,26063
126,"Zhejiang ZETian Fine Chemicals Co.,Ltd",1-(2-(3-Hydroxy-4-Methoxyphenyl)-5-Methylthiazol-4-Yl)-Ethan-1-One,1638148-85-2,17191
127,Cenik Chemicals,"1,2,3-Propanetricarboxylic acid, 2-hydroxy-, disodium salt, hydrate (2:3)",6132-05-4,26063
128,Cenik Chemicals,"1,2,3-Propanetricarboxylic acid, 2-hydroxy-, magnesium salt (1:1)",144-23-0,26063
129,Cenik Chemicals,"1,2,3-Propanetricarboxylic acid, 2-hydroxy-, zinc salt (2:3), dihydrate",5990-32-9,26063
130,Cenik Chemicals,"1,2,3-thiadiazole-4-carbaldehyde",27643-15-8,26063
131,Cenik Chemicals,"1,2,3-thiadiazole-4-carboxylic acid",4100-13-4,26063
132,Cenik Chemicals,"1,2,3-Thiadiazole-5-carboxylic acid, 4-methyl-, methyl ester",183298-93-3,26063
133,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2,3-Triacetate-5-deoxy-β-D-Ribofuranose,",62211-93-2,17191
134,Cenik Chemicals,"1,2,3-Triazole-4-carboxylic acid",16681-70-2,26063
135,Cenik Chemicals,"1,2,3-trichloro-5-(trifluoromethyl)benzene",50594-82-6,26063
136,Cenik Chemicals,"1,2,3-trimethoxybenzene",634-36-6,26063
137,Cenik Chemicals,"1,2,4,5-tetrafluoro-3,6-diiodobenzene",392-57-4,26063
138,Cenik Chemicals,"1,2,4-triazin-3-ylamine",1120-99-6,26063
139,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2,4-Triazine-3,5(2H,4H)-dione",461-89-2,17191
140,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2,4-Triazinone               4-Amino-6-(Tert-Butyl)-3-Mercapto-1,2,4-Triazin-5(4H)-One",33509-43-2,17191
141,Cenik Chemicals,"1,2,4-triazole-3,5-diol",3232-84-6,26063
142,Cenik Chemicals,"1,2,4-Triazole-3-carboxamide",3641-08-5,26063
143,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2,4-Triazole-3-Carboxylic Acid Methyleste",4928-88-5,17191
144,Cenik Chemicals,"1,2,4-triazole-3-thiol",3179-31-5,26063
145,Cenik Chemicals,"1,2,4-Triazolo[1,5-a]pyrimidine",275-02-5,26063
146,Cenik Chemicals,"1,2,4-trihydroxyanthraquinone",81-54-9,26063
147,Cenik Chemicals,"1,2,4-Trimethylbenzene",95-63-6,26063
148,Cenik Chemicals,"1,2:5,6-diepoxyhexane",1888-89-7,26063
149,Cenik Chemicals,"1,2:5,6-di-O-isopropylidene-D-mannitol",1707-77-3,26063
150,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1-[2,5-Anhydro-4-C-(hydroxymethyl)-alpha-L-lyxofuranosyl]-5-methyl-2,4(1H,3H)-pyrimidinedione",206055-67-6,17191
151,Cenik Chemicals,"1,2,5-oxadiazole-3,4-diamine",17220-38-1,26063
152,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2,5-oxadiazole-3,4-diamine",17220-38-1,17191
153,Cenik Chemicals,"1,2,5-Oxadiazole-3-carboxylic acid",88598-08-7,26063
154,Cenik Chemicals,"1,2,5-trimethylpyrrole",930-87-0,26063
155,Cenik Chemicals,"1,2:7,8-diepoxyoctane",2426-07-5,26063
156,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2:7,8-diepoxyoctane",2426-07-5,17191
157,"Zhejiang ZETian Fine Chemicals Co.,Ltd",1-(2-Aminoethyl)-2-Imidazolidone,4432-64-8,17191
158,Cenik Chemicals,1-(2-Aminoethyl)Pyrrolidine,7154-73-6,26063
159,"Zhejiang ZETian Fine Chemicals Co.,Ltd",1-(2-Aminoethyl)Pyrrolidine,7154-73-6,17191
160,Cenik Chemicals,"1,2-Benzenedicarbonitrile, 4-fluoro-",65610-14-2,26063
161,Cenik Chemicals,"1,2-Benzenedimethanol",612-14-6,26063
162,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2-Benzenediol, 4-[(1E)-2-(3,5-dihydroxyphenyl)ethenyl]-",10083-24-6,17191
163,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2-Benzenediol, 4-[(1E)-2-(3,5-dimethoxyphenyl)ethenyl]-",475231-21-1,17191
164,Cenik Chemicals,"1,2-Benzisothiazol-3(2H)-one 1,1-Dioxide",81-07-2,26063
165,Cenik Chemicals,"1,2-Benzisoxazole-3-acetic acid, α-bromo-",37924-67-7,26063
166,Cenik Chemicals,"1, 2-Benzisoxazole-3-methanesulfonamide",68291-97-4,26063
167,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2-Benzisoxazole, 6-fluoro-3-(4-piperidinyl)-, hydrochloride (1:1)",84163-13-3,17191
168,Cenik Chemicals,"1,2-benzoxazol-3-ol",21725-69-9,26063
169,Cenik Chemicals,"1,2-Bis(2-aminophenoxy)ethane-N,N,N',N'-tetraacetic acidtetrakis(acetoxymethyl)ester",126150-97-8,26063
170,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2-bis(dichloromethyl)benzene",25641-99-0,17191
171,Cenik Chemicals,"1,2-Bis(furan-2-yl)-2-hydroxyethan-1-one",552-86-3,26063
172,Cenik Chemicals,"1,2-bis(trifluoromethyl)benzene",433-95-4,26063
173,"Zhejiang ZETian Fine Chemicals Co.,Ltd",12-Bromododecanol,3344-77-2,17191
174,Cenik Chemicals,1-(2-Bromoethyl)azetidine,27245-31-4,26063
175,Cenik Chemicals,"1,2-Butanediol",584-03-2,26063
176,Cenik Chemicals,1-(2-Chloroethoxy)Propane,42149-74-6,26063
177,Cenik Chemicals,1-(2-Chloroethyl)-4-Methoxybenzene,18217-00-0,26063
178,"Zhejiang ZETian Fine Chemicals Co.,Ltd",1-(2-Chloroethyl)Imidazolidin-2-One,2387-20-4,17191
179,Cenik Chemicals,"1-[(2-Chlorophenyl)methyl]-1,4-diazepane",76141-88-3,26063
180,Cenik Chemicals,"1,2-Cyclobutanedicarboxylic Acid",3396-14-3,26063
181,Cenik Chemicals,"1,2-Cyclohexanediamine",1121-22-8,26063
182,Jebsen & Jessen Chemicals GmbH,"1,2-Cyclohexanedicarboxylic Acid, 1,2-Diisononyl Ester",166412-78-8,60045
183,Cenik Chemicals,"1,2-Cyclohexylene dinitrilotetraacetic acid monohydrate",125572-95-4,26063
184,S. Goldmann GmbH & Co. KG,"1,2-Cyclohexylene dinitrilotetraacetic acid monohydrate",125572-95-4,61702
185,Cenik Chemicals,"1,2-Cyclopentanedicarboxylic acid",50483-99-3,26063
186,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2-Cyclopentanedicarboxylic acid, 4-oxo-",1703-61-3,17191
187,Cenik Chemicals,"1,2-Diacetoxypropane",623-84-7,26063
188,Cenik Chemicals,"1,2-Diamino-4,5-methylenedioxybenzene dihydrochloride",81864-15-5,26063
189,Cenik Chemicals,"1,2-dibromo-1-fluoroethane",358-97-4,26063
190,Cenik Chemicals,"1,2-Dibromo-3,5-difluorobenzene",139215-43-3,26063
191,Cenik Chemicals,"1,2-Dibromo-3-chloropropane",96-12-8,26063
192,Cenik Chemicals,"1,2-dibromo-4,5-difluorobenzene",64695-78-9,26063
193,Cenik Chemicals,"1,2-Dibromo-4,5-dimethylbenzene",24932-48-7,26063
194,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2-dibromobenzene",583-53-9,17191
195,Cenik Chemicals,"1,2-dibromo(phenyl)ethane",93-52-7,26063
196,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2-dibromotetrachloroethane",630-25-1,17191
197,Cenik Chemicals,"1,2-dichloro-3-(trifluoromethyl)benzene",54773-19-2,26063
198,Cenik Chemicals,"1,2-dichloro-4-iodobenzene",20555-91-3,26063
199,Cenik Chemicals,"1,2-Dichlorobenzene",95-50-1,26063
200,ARMAĞAN KİMYA SANAYİ VE TİCARET ANONİM ŞİRKETİ,"1,2-Dichloropropane",78-87-5,59706
201,Cenik Chemicals,"1,2-Dichlorotetrafluorocyclobut-1-ene",377-93-5,26063
202,Cenik Chemicals,"1,2-Diethoxyethane",629-14-1,26063
203,Cenik Chemicals,"1,2-difluoro-3-methylbenzene",3828-49-7,26063
204,Cenik Chemicals,"1,2-difluoro-3-(trifluoromethyl)benzene",64248-59-5,26063
205,Cenik Chemicals,"1,2-difluoro-4-nitrobenzene",369-34-6,26063
206,Cenik Chemicals,"1,2-dihydro-1-methyl-5H-tetrazole-5-thione",13183-79-4,26063
207,Cenik Chemicals,"1,2-dihydro-1-(p-hydroxyphenyl)-5H-tetrazole-5-thione",52431-78-4,26063
208,widmann solutions GmbH,"1,2-Dihydro-2,2,4-trimethylquinoline, Oligomers",26780-96-1,11682
209,Cenik Chemicals,"1,2-dihydro-2-oxonicotinic acid",609-71-2,26063
210,Cenik Chemicals,"1,2-Dihydro-4-Methyl-3,6-Pyridazinedione",5754-18-7,26063
211,Cenik Chemicals,"1, 2-Dimethoxyethane",110-71-4,26063
212,Cenik Chemicals,"1,2-Dimethyl-1H-indole-3-carboxaldehyde",38292-40-9,26063
213,Cenik Chemicals,"1,2-Dimethyl 4,5-Dimethyl-1,2-Benzenedicarboxylate",17649-59-1,26063
214,Cenik Chemicals,"1,2-Dimethyl-5-formylimidazole",24134-12-1,26063
215,Cenik Chemicals,"1,2-dimethylpropylamine",598-74-3,26063
216,Cenik Chemicals,"(±)-1,2-Diphenylethylenediamine",5700-60-7,26063
217,Cenik Chemicals,"1,2-Epoxy-1H,1H,2H,3H,3H-trifluorobutane",407-12-5,26063
218,Cenik Chemicals,"1,2-Epoxy-5-hexene",10353-53-4,26063
219,Cenik Chemicals,"1,2-Epoxy-7-Octene",19600-63-6,26063
220,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2-Epoxy-7-Octene",19600-63-6,17191
221,Cenik Chemicals,"1,2-epoxycyclooctane",286-62-4,26063
222,Cenik Chemicals,"1,2-epoxycyclopentane",285-67-6,26063
223,Cenik Chemicals,"1,2-epoxyhexane",1436-34-6,26063
224,Cenik Chemicals,"1,2-Ethanediyl bisacrylate",26570-48-9,26063
225,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1-(2-Fluoro-6-Trifluoromethyl-Benzyl)-5-Iodo-6-Methyl-1H-Pyrimidine-2,4-Dione",1150560-54-5,17191
226,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1-(2-Fluoro-6-Trifluoromethyl-Benzyl)-6-Methyl-1H-Pyrimidine-2,4-Dione",830346-47-9,17191
227,"Zhejiang ZETian Fine Chemicals Co.,Ltd",1-(2-Fluoro-6-(Trifluoromethyl)Benzyl)Urea,830346-46-8,17191
228,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1-(2-Fluorobenzyl)-1H-Pyrazolo[3,4-B]Pyridine-3-Carbonitrile",256376-65-5,17191
229,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1-(2-Fluoro-Benzyl)-1H-Pyrazolo[3,4-B]Pyridine-3-Carboxamidine Hydrochloride",256499-19-1,17191
230,Cenik Chemicals,"1,2-Hexanediol",6920-22-5,26063
231,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2-Hexanediol",6920-22-5,17191
232,Cenik Chemicals,1-(2-Hydroxy-3-Sulfopropyl)Pyridinium Betaine,3918-73-8,26063
233,"Zhejiang ZETian Fine Chemicals Co.,Ltd",1-(2-Hydroxyethyl)-2-imidazolidinone,3699-54-5,17191
234,Unitechem GmbH,"1-(2-Hydroxyethyl)-4-hydroxy-2,2,6,6-tetramethyl Piperidine-succinic Acid, Dimethyl Ester, Copolymer",65447-77-0,63522
235,"Zhejiang ZETian Fine Chemicals Co.,Ltd",1-(2-Isopropylthiazol-4-Yl-N-Methylmethanamine,1185167-55-8,17191
236,"Zhejiang ZETian Fine Chemicals Co.,Ltd",1-(2-Methoxy-2-Phenylethyl)Piperazine,6722-54-9,17191
237,Cenik Chemicals,"1,2-Octanediol",1117-86-8,26063
238,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2-O-Isopropylidene-alpha-D-xylofuranose",20031-21-4,17191
239,Cenik Chemicals,"1,2-O-isopropylidene-α-D-glucofuranose",18549-40-1,26063
240,Cenik Chemicals,"1,2-oxazole-5-carbothioamide",175334-72-2,26063
241,Cenik Chemicals,"1,2-oxazole-5-carboxylic acid",21169-71-1,26063
242,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2-Pentanediol",5343-92-0,17191
243,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,2-Phenylenediacetic Acid",7500-53-0,17191
244,Cenik Chemicals,"(-)-1,2-Propanediol",4254-14-2,26063
245,Cenik Chemicals,1-[2-(Pyrrolidin-1-yl)ethyl]piperazine,22763-69-5,26063
246,"Zhejiang ZETian Fine Chemicals Co.,Ltd",1-{3-(1E)-2-(7-Chloro(2-Quinolyl))Vinylphenyl}Prop-2-En-1-Ol,149968-10-5,17191
247,Cenik Chemicals,"1,3,2-benzodioxaborole",274-07-7,26063
248,Cenik Chemicals,"1,3,2-Dioxaborolane, 2-butyl-4,4,5,5-tetramethyl-",69190-62-1,26063
249,Cenik Chemicals,"(1,3,4,5,6,7-hexahydro-1,3-dioxo-2H-isoindol-2-yl)methyl (1R-trans)-2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropanecarboxylate",1166-46-7,26063
250,Cenik Chemicals,"1,3,4,6,7,8-hexahydro-2H-pyrimido[1,2-a]pyrimidine",5807-14-7,26063
251,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,3,4,6,7,8-hexahydro-2H-pyrimido[1,2-a]pyrimidine",5807-14-7,17191
252,Cenik Chemicals,"1,3,4,6-tetraacetyltetrahydroimidazo[4,5-d]imidazole-2,5(1H,3H)-dione",10543-60-9,26063
253,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1-(3,4-Dimethoxy-Phenyl)-2-Dimethylamino-Ethanol",2970-95-8,17191
254,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1-(3,4-Dimethoxy-Phenyl)-2-Morpholin-4-Yl-Ethanol",30332-56-0,17191
255,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1-(3,4-Dimethoxy-Phenyl)-2-Piperidin-1-Yl-Ethanol",30332-55-9,17191
256,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1-(3,4-Dimethoxy-Phenyl)-3-Dimethylamino-Propan-1-One",1568-01-0,17191
257,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1-(3,4-Dimethoxy-Phenyl)-3-Morpholin-4-Yl-Propan-1-One",734471-83-1,17191
258,Cenik Chemicals,"1,3,4-Thiadiazol-2-amine",4005-51-0,26063
259,Cenik Chemicals,"1,3,4-Thiadiazole-2,5-dithiol",1072-71-5,26063
260,Cenik Chemicals,"1,3,5(10)-Estratriene-3,17beta-diol, hemihydrate",35380-71-3,26063
261,Cenik Chemicals,"1,3,5-Benzenetricarboxylic Acid",554-95-0,26063
262,Cenik Chemicals,"1,3,5-triacryloyl-1,3,5-triazinane",959-52-4,26063
263,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,3,5-Triaminobenzene",108-72-5,17191
264,Cenik Chemicals,"1,3,5-triazine-2,4,6(1H,3H,5H)-trione, compound with 1,3,5-triazine-2,4,6-triamine (1:1)",37640-57-6,26063
265,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,3,5-tribenzylhexahydro-1,3,5-triazine",2547-66-2,17191
266,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,3,5-tribromobenzene",626-39-1,17191
267,Cenik Chemicals,"1,3,5-triethylbenzene",102-25-0,26063
268,Cenik Chemicals,"1,3,5-Trifluoro-2,4,6-triiodobenzene",84322-56-5,26063
269,Cenik Chemicals,"1,3,5-trimethyl-1H-pyrazol-4-amine",28466-21-9,26063
270,Cenik Chemicals,"(1,3,5-Trimethyl-1H-pyrazol-4-yl)methylamine",352018-93-0,26063
271,Cenik Chemicals,"1,3,5-Trimethyl-4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)pyrazole",844891-04-9,26063
272,Cenik Chemicals,"1,3,5-trimethylcyclohexane",1839-63-0,26063
273,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,3,5-Trimethylpyrazole",1072-91-9,17191
274,Cenik Chemicals,"1,3,5-Tris(2-hydroxyethyl)-1,3,5-triazinane-2,4,6-trione",839-90-7,26063
275,Cenik Chemicals,"1,3,5-Tris[(3,3,3-trifluoropropyl)methyl]cyclotrisiloxane",2374-14-3,26063
276,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,3,5-Tris[(3,3,3-trifluoropropyl)methyl]cyclotrisiloxane",2374-14-3,17191
277,Cenik Chemicals,"1,3,5-Tris(trifluoromethyl)benzene",729-81-7,26063
278,Cenik Chemicals,"1,3,5-trithiane",291-21-4,26063
279,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,3,7,8-Tetramethyl-1H-Purine-2,6(3H,7H)-Dione",2309-49-1,17191
280,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,3,7,8-Tetramethylxanthine",832-66-6,17191
281,Cenik Chemicals,"1,3-Benzenediacetic Acid",19806-17-8,26063
282,Cenik Chemicals,"1,3-Benzodioxole-5-carbonyl chloride",25054-53-9,26063
283,Cenik Chemicals,"1,3-benzothiazole-2-carbaldehyde",6639-57-2,26063
284,Cenik Chemicals,"1,3-benzothiazole-6-carboxylic acid",3622-35-3,26063
285,Cenik Chemicals,"1,3-benzothiazole-6-sulfonyl chloride",181124-40-3,26063
286,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,3-Benzoxazol-6-amine",177492-52-3,17191
287,Cenik Chemicals,"1,3-bis(1,1,2,2-tetrafluoroethoxy)benzene",3914-19-0,26063
288,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,3-Bis(4-aminophenoxy)benzene",2479-46-1,17191
289,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,3-Bis(4-Bromophenyl)Acetone",54523-47-6,17191
290,Cenik Chemicals,"1,3-bis(chloromethyl)benzene",626-16-4,26063
291,Cenik Chemicals,"1,3-bis(hydroxymethyl)urea",140-95-4,26063
292,Cenik Chemicals,"1,3-bis(pentafluorophenyl)urea",21132-30-9,26063
293,Cenik Chemicals,"1,3-Bis(trifluoromethyl)-2-bromobenzene",118527-30-3,26063
294,Cenik Chemicals,"1,3-Bis(trifluoromethyl)-5-iodobenzene",328-73-4,26063
295,Cenik Chemicals,"1,3-Bis(trimethylsilyl)urea",18297-63-7,26063
296,"Zhejiang ZETian Fine Chemicals Co.,Ltd",1-(3-Bromo-4-Methylphenyl)Ethanone,40180-80-1,17191
297,Cenik Chemicals,1-(3-Bromophenyl)pyrrolidine,219928-13-9,26063
298,Cenik Chemicals,"1,3-Butanediol",107-88-0,26063
299,Cenik Chemicals,1-(3-Chloropropyl)pyrrolidine,39743-20-9,26063
300,Cenik Chemicals,"1,3-Cyclohexanedione",504-02-9,26063
301,"Zhejiang ZETian Fine Chemicals Co.,Ltd","1,3-Cyclohexanedione",504-02-9,17191
302,Cenik Chemicals,"1,3-Cyclohexanedione, 2-acetyl-5,5-dimethyl-",1755-15-3,26063
303,Cenik Chemicals,"1,3-di-2-thienyl-2-propen-1-one",2309-48-0,26063
304,Cenik Chemicals,"1,3-Di-4-piperidylpropane",16898-52-5,26063
305,Cenik Chemicals,"1,3-diaminopropan-2-ol",616-29-5,26063
306,Cenik Chemicals,"1,3-diazepane-2-thione",5700-04-9,26063
307,Cenik Chemicals,"1,3-dibromo-2,2-bis(bromomethyl)propane",3229-00-3,26063
308,Cenik Chemicals,"1,3-Dibromo-2,2-dimethoxypropane",22094-18-4,26063
309,Cenik Chemicals,"1,3-Dibromo-5,5-dimethylhydantoin",77-48-5,26063
