,Spieler,Tore,Torvorlage,Progressive Pässe,Rückpässe,seitliche Pässe,lange Pässe,kurze Pässe,Dribbeln,Grätschen,Abfangen,Zweikämpfe,Blocks,Schüsse,Ballberührungen im 16er,erlittene Fouls,Flanken,clevere Pässe,Progressive Läufe,Besschleunigungen,erhaltene Pässe,Angriffsläufe,Fouls,Kmeans_4_clusters,Kmeans_8_clusters,k_medions_4_clusters,k_medions_8_clusters,Hierarchical_clustering_4_clusters,Hierarchical_clustering_8_clusters
109,J. Sargent,0.756038418,-0.129548742,-1.909504619,0.029901863,-1.719450271,-2.014918648,-1.305543397,0.050260968,0.453162263,-0.216241879,1.363915211,-0.728907187,0.746762883,0.896816938,1.500627724,-0.582763895,-0.627676364,-0.906297814,-0.177083155,-1.511841111,-0.435490731,0.169907795,1,2,1,1,3,1
110,R. Sallai,0.197286599,-0.76218256,-0.754387278,0.520636362,-0.970985634,-0.991791642,-0.947030492,1.374457839,0.517253016,-1.28834125,1.637499855,-0.678364507,1.384202394,1.046761264,2.304309186,1.299030087,0.504882096,0.597114962,0.906023017,-0.693283935,0.098140026,1.626468598,1,3,1,7,1,5
111,D. Sinkgraven,-0.733966433,0.292207137,1.086932593,1.449739546,1.328698884,0.918338974,1.486814442,-0.168220026,0.917628471,0.666794827,-0.330593301,-0.106206319,-1.713186856,-1.192794321,-1.061557857,0.293569292,1.358022512,0.392542481,0.033970926,1.549481806,0.452714803,-0.031858596,3,6,0,2,0,0
112,I. Bebou,0.756038418,-0.340426681,-1.102750769,0.381875001,-1.183956416,-1.435573224,-0.868999394,1.124110397,-0.58959008,-0.829471953,1.260358765,-0.243645848,0.471406777,1.061141564,0.155675082,0.403723956,0.723610572,0.828209676,0.58309788,-1.031949306,0.41714008,-0.489369038,1,3,1,1,3,1
113,M. Friedrich,-0.36146522,-0.76218256,0.977091356,-0.74107666,-0.219389052,1.611959642,-0.23919705,-1.159675768,0.62159855,0.673824197,0.033182243,1.520897792,-0.478750703,-0.653706584,-1.061557857,-1.165096623,-1.17533178,-0.752439909,-0.932163633,-0.272860096,-1.216449935,-0.031858596,0,7,2,6,2,2
114,J. Roussillon,-0.485632291,-0.340426681,0.156658904,-0.402031252,-0.296928321,0.465166469,-0.544743117,1.056202849,-0.647650514,0.562558994,-0.02407779,-0.678364507,-0.463581406,0.019875609,-0.092110969,1.155235816,-0.774060929,0.685090394,0.335483644,-0.345421491,0.117785635,-1.102185313,3,4,3,2,0,6
115,K. Mbabu,0.197286599,-0.234987712,0.519707426,-0.269641999,-0.020571801,0.486016234,-0.225267919,1.140682386,1.15586142,0.986614789,0.880278503,0.369688273,-0.786008826,-0.021248337,-0.34311826,1.689704241,0.124633969,1.20186371,0.721441077,-0.054841254,-0.989419936,0.578017904,3,4,0,5,0,6
116,M. Dahoud,-0.733966433,0.819401985,0.994875718,1.890461661,1.909546717,0.185706623,2.027683484,0.085834217,2.782858192,-0.318926179,0.361184047,0.410935646,0.765315695,-0.574887782,0.034165202,-0.389648398,1.309034105,-0.129898936,-0.338634495,2.136776,0.820578936,1.10785166,3,6,3,3,0,0
117,J. Bruun Larsen,-0.733966433,3.033620348,-1.216630402,0.725548969,-0.467603503,-1.210874462,-0.486099549,1.285680926,-1.392832972,-1.992419103,-0.421468027,-1.042554489,-0.359902447,2.033951516,-0.933608716,1.101496911,-0.35503801,1.763063745,1.604751287,-0.214608321,1.332348752,-1.381169034,2,0,1,7,1,3
118,R. Matondo,0.197286599,-0.76218256,-1.876539708,-0.669512054,-1.679367133,-1.824718737,-1.555498612,1.267881808,-0.76665867,-1.646601023,1.01665772,-1.042554489,0.765315695,0.922620685,0.185349298,-0.053607726,0.233289812,0.94833193,1.505763992,-1.638082839,0.363046317,0.889222195,1,2,1,1,3,1
119,J. Haberer,-0.113131078,-0.234987712,-0.079370834,1.365904615,0.58045906,0.383791718,0.572161927,-0.156621513,0.559354886,0.577200081,0.757500328,0.158572753,-0.478750703,-0.25027702,1.126314204,-0.315470488,0.01182468,-0.250572402,-0.224540703,0.297603298,-0.277148098,0.933903977,3,1,0,0,0,0
120,J. St. Juste,-0.237298149,-0.76218256,0.749114423,-0.901651302,0.598851292,0.481864471,0.358166694,-0.766060741,0.253745003,0.656213186,0.108188572,1.520897792,-0.803277695,-0.924409056,-0.274246551,-1.070242937,-1.262574105,-0.922190432,-0.289145014,-0.037033353,-1.460311837,-0.553050041,0,7,2,6,2,2
121,P. Kaderabek,-0.299381685,1.768352712,0.191952132,0.672911384,0.272498362,1.024440855,-0.027724105,-0.849998533,-0.105323415,0.339910405,-0.262321526,-0.337261352,-0.164636479,0.705965013,0.170546377,1.596393509,-0.026757356,-0.325726664,-0.115078102,0.461728498,0.574282235,-0.40599165,3,4,0,0,0,0
122,M. Mittelstädt,-0.485632291,0.186768167,0.652240969,0.217359786,0.380125225,1.723554875,-0.038156091,-0.007147097,1.461677487,1.531312863,0.004661949,0.244015114,-0.111542099,-0.30717372,-0.108249497,1.645482834,0.251016495,-0.094750704,0.38685855,0.287905298,-0.084156849,-0.165703536,3,4,0,0,0,6
123,G. Paciência,2.121876198,0.608524046,-1.210115797,-0.466281846,-1.530015706,-0.387541549,-1.72256736,1.223884393,-0.504218438,-1.101651187,2.184643342,-0.678364507,1.676508138,1.507489948,0.72774267,0.425013497,0.768444098,-0.607086894,-0.751621085,-1.720434567,0.975096984,0.904171048,1,2,1,1,3,1
124,M. Friedl,-0.485632291,0.503085076,0.437754768,0.576523441,0.390319457,1.116029699,0.198507525,-0.616910176,0.802121164,0.562558994,0.07836654,0.244015114,-0.820666906,-0.796695913,0.789541682,0.86443434,-0.376820277,-1.103656877,-0.995133832,0.431506677,-0.700813339,0.133963913,3,1,0,0,0,6
125,L. Barreiro ,-0.733966433,1.135718894,0.343608857,-0.09527807,-0.424975835,0.498417586,-0.188221685,-0.587070651,0.343741412,0.551521043,0.763736039,-0.151630688,-0.478750703,-0.846783664,1.21333652,-1.3168274,-0.557119607,-1.103656877,-0.81046926,-0.719561438,-0.366694571,1.550883965,3,1,0,5,0,4
126,M. Niakhaté,-0.547715826,-0.129548742,1.002725144,-1.449036217,0.556057578,1.177622174,0.315393349,-1.298540434,-0.827671468,0.415075888,-0.398009722,1.587352412,-1.077767514,-0.950985184,-0.540483252,-1.039642434,-0.799180092,-0.129898936,-0.145902449,0.132073059,-0.700813339,0.783003628,0,7,2,6,2,2
127,O. Mascarell,-0.733966433,-0.340426681,0.469405867,0.489042793,1.552416618,1.292428806,0.987805014,-1.366558249,1.803281533,1.582888991,-0.185220903,1.175731118,-0.909478475,-1.254321149,-0.577704818,-1.054881484,-0.311949891,-1.652423036,-1.125664193,0.790434989,-0.435490731,-0.146309446,0,5,2,6,0,4
128,R. Knoche,-0.423548756,-0.76218256,1.27780809,-0.997411708,1.063879355,1.335421826,0.789660569,-1.601298825,-0.156023815,1.465930248,-0.614634858,1.587352412,-1.342828231,-0.924409056,-1.579694039,-1.117081784,-0.954557215,-0.153594773,-1.50819456,0.537758655,-0.675789417,-1.854162734,0,5,2,6,2,2
129,K. Schlotterbeck,-0.733966433,-0.76218256,0.358943496,-1.270041042,0.487060952,0.56720868,-0.042180268,-1.355036294,0.538365504,1.498837511,-0.280817689,2.468752679,-0.89146149,-1.238756802,0.440784226,-1.481641438,-0.799180092,-1.449998551,-1.103465705,-0.553336758,-1.1871997,-0.489369038,0,7,2,6,2,2
130,R. Quaison,1.935625592,-0.445865651,-0.995498035,-1.008921179,-1.388006972,-0.903862046,-1.458748074,0.443875994,-1.392832972,-1.432052789,0.021800244,0.071752229,1.243268979,0.917487134,0.049607101,-0.631183966,0.569047314,-0.752439909,-0.732286944,-1.518972137,0.772772335,-0.772868293,1,2,1,1,3,1
131,William,-0.36146522,-0.129548742,0.75696206,-0.079285551,0.328353264,1.281527436,0.157280961,0.659462178,0.230889886,1.038643572,0.955014684,-0.106206319,0.150054704,0.271526827,-0.206817287,1.60021467,0.04990887,0.149580307,-0.675102448,0.369837048,0.344815635,1.021813093,3,4,0,0,0,6
132,Y. Gerhardt,0.507704276,-0.76218256,0.198021706,0.160039583,0.414322875,-0.136079815,0.264053336,-0.221388696,-0.181644342,0.319744552,0.128553968,-0.061162075,0.150054704,-0.141226456,1.002683217,0.353106883,0.647340598,-0.843670564,0.243153321,-0.10622417,-0.042764733,-0.304130846,3,1,0,0,0,0
133,J. Kenny,-0.36146522,-0.129548742,0.709367215,0.702290398,-0.264840594,1.39557471,-0.047825261,-0.867281543,1.260713556,0.599000544,-1.117908312,0.027811121,-1.039376885,-0.809097956,-1.528990162,0.688313908,0.286153621,-0.578955929,-0.272848281,0.20544715,0.137314653,-0.574501869,3,4,0,2,0,6
134,K. Ayhan,-0.36146522,0.186768167,1.344073309,-0.788181753,1.062068266,2.096501749,0.745112839,-0.983995476,-0.156023815,0.072956806,-1.151570562,0.92023034,-0.232633647,-0.499126446,-0.892064531,-0.547236732,-0.12547839,0.170706687,-0.771094823,0.911951552,-0.458746162,-0.127007929,0,5,2,6,2,2
135,O. Duda,-0.733966433,-0.76218256,-0.266391815,0.779940942,0.045543621,-0.141834675,0.022994592,0.737370715,0.453162263,-0.661339148,0.86666573,-0.106206319,0.196916958,-0.574887782,1.339612691,-0.606820698,1.259218851,-0.225990726,-0.771094823,-0.18752515,0.28950963,1.47385954,3,1,0,5,0,0
136,M. Dabbur,2.059792663,-0.76218256,-0.774815535,-0.326157075,-0.973511475,-0.795296438,-0.438281431,0.398210448,1.243448924,-1.423846027,0.892337238,0.027811121,1.551550564,1.336838223,1.681928843,-0.500871051,0.631847209,-0.551122651,-0.256649428,-0.539336764,0.883259494,2.029983297,1,2,1,1,3,1
137,M. Nastasic,-0.733966433,-0.76218256,1.362691917,-0.980245668,1.632163681,1.835125472,1.162250216,-1.984211938,-0.858570102,1.074722022,-1.003673425,2.355427319,-0.49401278,-0.665230602,-1.763722964,-1.481641438,-1.090594369,-1.392189186,-1.48262943,1.179225339,-1.016956748,0.061103202,0,5,2,6,2,2
138,N. Schulz,0.135203064,-0.76218256,0.8802772,1.574606663,0.647451876,-0.420605366,1.280925495,0.276275722,-0.20744853,0.989705778,-0.735984821,0.882719695,-0.164636479,0.462245543,-1.172208941,1.174408815,-0.206903795,1.115145299,0.229701417,1.397654103,0.195215792,0.705387807,3,6,0,0,0,0
139,Iago,0.073119528,0.608524046,0.36171796,-0.78290407,-0.83679482,0.874865491,-0.863358863,-0.239477664,-0.984887233,0.869445808,0.053959584,-0.384686819,-1.156367451,-0.898189665,-0.750741484,0.625808651,-0.603969539,-0.416209991,0.399550814,-0.878502969,-1.589372685,-1.487587283,3,4,0,2,0,6
140,E. Skhiri,-0.547715826,0.292207137,0.425744098,0.737098082,0.487060952,0.555247923,0.585285534,-0.465652864,0.090625302,1.294490492,0.115607024,0.451869347,-0.345436658,-0.316819742,-0.871491748,-0.994640578,-0.227616047,-0.509917314,-0.890985718,0.005514468,0.21429196,-0.224450236,3,1,0,0,0,4
141,Wendell,-0.733966433,0.186768167,1.566096979,1.584909074,1.557363489,0.833837361,1.941148356,-0.215400458,1.029544289,1.308108229,-0.181206728,-0.384686819,-0.786008826,-1.089576295,0.155675082,0.255394559,0.251016495,0.411811579,0.710179679,1.900259198,-0.802856548,0.396063852,3,6,0,2,0,0
142,S. Ascacíbar,-0.733966433,0.608524046,-0.147528389,0.041324207,0.43679817,-0.323084927,0.358166694,-0.245549217,2.537729324,1.297220042,0.808636269,0.768593389,-1.116758022,-1.690190859,-0.672686032,-0.838141434,-0.269481766,-1.610672633,-0.492796512,-0.469466622,-1.589372685,0.529200489,3,1,0,5,0,4
143,M. Richter,0.197286599,0.081329197,-0.687066691,-0.715283459,-1.344873798,0.219387553,-1.645350931,1.143429152,0.387909682,-1.03074844,0.941672059,-1.042554489,1.258484524,0.271526827,0.626328628,0.638474198,0.268637346,0.00796075,0.296299888,-1.264109106,-0.277148098,-0.013094478,1,3,1,1,1,5
144,K. Akpoguma,-0.733966433,-0.76218256,1.127636592,-0.830806757,1.410926865,0.551244281,1.158308548,-1.201238915,-0.030587121,1.005103069,-0.053040378,1.685520891,-1.364433056,-1.558032187,-0.044175151,-1.101341031,-0.850069003,-1.019617133,-1.103465705,1.048912776,-1.589372685,-1.251967625,0,5,2,6,2,2
145,L. Bittencourt,0.383537205,-0.234987712,-0.463671825,0.962867576,0.250799741,-0.27304312,0.094108391,0.86103213,2.585725619,-0.578458884,0.941672059,-0.337261352,0.792888812,0.953141858,1.539654016,1.276556378,0.647340598,1.122482041,1.108147602,0.351006935,0.381176555,1.725099343,2,3,3,3,1,5
146,R. Andrich,-0.547715826,-0.024109772,0.84221924,0.08276779,-0.226314182,1.107066169,0.116102839,-0.282428822,0.762780129,0.514368145,-0.163196134,0.071752229,0.651871538,-0.446755607,0.243889632,-0.108779551,0.708513435,-1.190470705,-0.115078102,-0.587528403,0.326483388,1.588852884,3,1,0,5,0,0
147,D. Heintz,-0.733966433,-0.445865651,1.086932593,-0.694837696,0.845969079,1.650638948,0.531089205,-1.059901771,-0.504218438,0.803722515,-0.768708844,2.32671922,-1.386226571,-1.434251351,-0.975695978,-0.71898584,-0.376820277,-0.094750704,-0.272848281,0.507060828,-0.700813339,-1.624673635,0,5,2,6,2,2
148,R. Khedira,-0.733966433,-0.445865651,0.172086871,-1.090997019,-0.565973012,0.656498412,-0.592691674,-1.287457414,0.161440744,0.335890361,-0.594414233,0.730007161,-1.077767514,-1.238756802,0.003057427,-0.907694213,-0.511001735,-1.50910711,-1.239482813,-1.060990255,-1.016956748,0.115871444,0,7,2,6,0,4
149,C. Gruezo,-0.733966433,0.292207137,0.020031131,-1.127009306,-0.022135891,0.759843923,-0.543754114,-1.401587579,-1.392832972,-0.996044694,-1.214524687,-0.529523067,-0.587599061,-1.504020028,-0.485445507,-0.994640578,-0.749153746,-1.781804211,-1.382725378,-0.604219603,-1.275742167,0.310571025,0,7,2,6,0,4
