,Date,Time,Open,High,Low,Last,ATR,FractalSell,FractalWk,OpenTrade,StopLoss,TakeProfit,Close Trade,OpenTradeNew,StoplossNew,TakeProfitNew,CloseTradeNew
419, '2015/12/14', '00:00:00.0',1.52298,1.52327,1.48652,1.48921,0.02751,0.0,1.50177,1.52298,1.50177,1.5654,-0.02120999999999995,1.52298,1.50177,1.5654,-0.02120999999999995
420, '2015/12/21', '00:00:00.0',1.49056,1.4945,1.48058,1.49282,0.02707,0.0,1.50177,1.49056,1.50177,1.4681400000000002,0.011209999999999942,1.49056,1.50177,1.4681400000000002,0.011209999999999942
421, '2015/12/28', '00:00:00.0',1.49114,1.49357,1.47324,1.47373,0.02684,0.0,1.50177,1.49114,1.50177,1.4698799999999996,0.01063000000000014,1.49114,1.50177,1.4698799999999996,0.01063000000000014
422, '2016/1/4', '00:00:00.0',1.47381,1.48164,1.45065,1.45225,0.02662,0.0,1.50177,1.47381,1.50177,1.41789,0.027959999999999985,1.47381,1.50177,1.41789,0.027959999999999985
423, '2016/1/11', '00:00:00.0',1.4528,1.46044,1.42519,1.4259,0.02632,0.0,1.50177,1.4528,1.50177,1.3548600000000002,0.04896999999999996,1.4528,1.50177,1.3548600000000002,0.04896999999999996
424, '2016/1/18', '00:00:00.0',1.42559,1.43629,1.40796,1.42664,0.02645,1.40739,1.40739,1.42559,1.40739,1.46199,0.0,1.42559,1.40739,1.46199,0.0
425, '2016/1/25', '00:00:00.0',1.4268,1.44134,1.41497,1.4245,0.02657,0.0,1.40739,1.42559,1.40739,1.46199,0.0,1.42559,1.40739,1.46199,0.0
426, '2016/2/1', '00:00:00.0',1.42525,1.46688,1.42286,1.45012,0.02704,0.0,1.40739,1.42559,1.40739,1.46199,0.03639999999999999,1.42559,1.40739,1.46199,0.03639999999999999
427, '2016/2/8', '00:00:00.0',1.44963,1.45785,1.4351,1.4505,0.02705,0.0,1.40739,1.44963,1.40739,1.53411,0.0,1.44963,1.40739,1.53411,0.0
428, '2016/2/15', '00:00:00.0',1.451,1.45358,1.42353,1.4403,0.02737,0.0,1.40739,1.44963,1.40739,1.53411,0.0,1.44963,1.40739,1.53411,0.0
429, '2016/2/22', '00:00:00.0',1.42792,1.43072,1.38539,1.38725,0.02853,0.0,1.40739,1.44963,1.40739,1.53411,-0.042240000000000055,1.44963,1.40739,1.53411,-0.042240000000000055
430, '2016/2/29', '00:00:00.0',1.38582,1.42488,1.38358,1.4228,0.02915,0.0,1.40739,1.38582,1.40739,1.3426800000000003,0.021569999999999867,1.38582,1.40739,1.3426800000000003,0.021569999999999867
431, '2016/3/7', '00:00:00.0',1.4218,1.44366,1.41179,1.43844,0.02954,0.0,1.40739,1.4218,1.40739,1.45062,0.0,1.4218,1.40739,1.45062,0.0
432, '2016/3/14', '00:00:00.0',1.43777,1.45145,1.40531,1.44791,0.03055,0.0,1.40739,1.4218,1.40739,1.45062,-0.014410000000000034,1.4218,1.40739,1.45062,-0.014410000000000034
433, '2016/3/21', '00:00:00.0',1.44427,1.44682,1.40574,1.41387,0.03034,0.0,1.40739,1.44427,1.40739,1.51803,-0.036880000000000024,1.44427,1.40739,1.51803,-0.036880000000000024
434, '2016/3/28', '00:00:00.0',1.41307,1.44594,1.41205,1.42275,0.03056,0.0,1.40739,1.41307,1.40739,1.4244300000000003,0.011360000000000259,1.41307,1.40739,1.4244300000000003,0.011360000000000259
435, '2016/4/4', '00:00:00.0',1.42253,1.43217,1.40056,1.4126,0.03059,1.39992,1.39992,1.42253,1.40739,1.46775,-0.015140000000000153,1.42253,1.40739,1.4528100000000004,-0.015140000000000153
436, '2016/4/11', '00:00:00.0',1.41148,1.43482,1.40904,1.42024,0.03035,0.0,1.39992,1.41148,1.39992,1.4346,0.02312000000000003,1.41148,1.39992,1.4346,0.02312000000000003
437, '2016/4/18', '00:00:00.0',1.42028,1.4452,1.41315,1.44076,0.02998,0.0,1.39992,1.42028,1.39992,1.4609999999999999,0.0,1.42028,1.39992,1.4609999999999999,0.0
438, '2016/4/25', '00:00:00.0',1.44676,1.46707,1.44031,1.46095,0.03043,0.0,1.39992,1.42028,1.39992,1.4609999999999999,0.04071999999999987,1.42028,1.39992,1.4609999999999999,0.04071999999999987
439, '2016/5/2', '00:00:00.0',1.45881,1.47699,1.44151,1.44293,0.03078,0.0,1.39992,1.45881,1.39992,1.5765899999999997,0.0,1.45881,1.39992,1.5765899999999997,0.0
440, '2016/5/9', '00:00:00.0',1.44154,1.45309,1.43405,1.43577,0.03039,0.0,1.39992,1.45881,1.39992,1.5765899999999997,0.0,1.45881,1.39992,1.5765899999999997,0.0
441, '2016/5/16', '00:00:00.0',1.43514,1.46642,1.43327,1.4503,0.03081,0.0,1.39992,1.45881,1.39992,1.5765899999999997,0.0,1.45881,1.39992,1.5765899999999997,0.0
442, '2016/5/23', '00:00:00.0',1.45044,1.47397,1.44424,1.46204,0.03105,0.0,1.39992,1.45881,1.39992,1.5765899999999997,0.0,1.45881,1.39992,1.5765899999999997,0.0
443, '2016/5/30', '00:00:00.0',1.46088,1.47255,1.43864,1.45148,0.03061,0.0,1.39992,1.45881,1.39992,1.5765899999999997,0.0,1.45881,1.39992,1.5765899999999997,0.0
444, '2016/6/6', '00:00:00.0',1.44669,1.46628,1.41805,1.42552,0.03148,0.0,1.39992,1.45881,1.39992,1.5765899999999997,0.0,1.45881,1.39992,1.5765899999999997,0.0
445, '2016/6/13', '00:00:00.0',1.42698,1.43881,1.40128,1.43544,0.03212,0.0,1.39992,1.45881,1.39992,1.5765899999999997,0.0,1.45881,1.39992,1.5765899999999997,0.0
446, '2016/6/20', '00:00:00.0',1.44735,1.50188,1.32289,1.368,0.03753,0.0,1.39992,1.45881,1.39992,1.5765899999999997,-0.05888999999999989,1.45881,1.39992,1.5765899999999997,-0.05888999999999989
447, '2016/6/27', '00:00:00.0',1.34255,1.35338,1.31204,1.32631,0.03852,0.0,1.39992,1.34255,1.39992,1.2278099999999996,0.05737000000000014,1.34255,1.39992,1.2278099999999996,0.05737000000000014
448, '2016/7/4', '00:00:00.0',1.32499,1.33416,1.27942,1.29495,0.0394,1.27833,1.27833,1.32499,1.27833,1.4183099999999997,0.0,1.32499,1.27833,1.4183099999999997,0.0
449, '2016/7/11', '00:00:00.0',1.2951,1.34808,1.28508,1.31847,0.04027,0.0,1.27833,1.32499,1.27833,1.4183099999999997,0.0,1.32499,1.27833,1.4183099999999997,0.0
450, '2016/7/18', '00:00:00.0',1.31966,1.33153,1.30652,1.31128,0.04064,0.0,1.27833,1.32499,1.27833,1.4183099999999997,0.0,1.32499,1.27833,1.4183099999999997,0.0
451, '2016/7/25', '00:00:00.0',1.31466,1.33019,1.30571,1.32301,0.04078,0.0,1.27833,1.32499,1.27833,1.4183099999999997,0.0,1.32499,1.27833,1.4183099999999997,0.0
452, '2016/8/1', '00:00:00.0',1.32289,1.33722,1.30214,1.30703,0.04092,0.0,1.27833,1.32499,1.27833,1.4183099999999997,0.0,1.32499,1.27833,1.4183099999999997,0.0
453, '2016/8/8', '00:00:00.0',1.30795,1.30969,1.29039,1.29194,0.04039,0.0,1.27833,1.32499,1.27833,1.4183099999999997,0.0,1.32499,1.27833,1.4183099999999997,0.0
454, '2016/8/15', '00:00:00.0',1.29271,1.31857,1.28657,1.30763,0.04051,1.28593,1.28593,1.32499,1.27833,1.4183099999999997,0.0,1.32499,1.27833,1.4183099999999997,0.0
455, '2016/8/22', '00:00:00.0',1.3057,1.32795,1.30345,1.31325,0.04045,0.0,1.28593,1.32499,1.28593,1.4183099999999997,0.0,1.32499,1.28593,1.4183099999999997,0.0
456, '2016/8/29', '00:00:00.0',1.31119,1.33527,1.30596,1.32955,0.03996,0.0,1.28593,1.32499,1.28593,1.4183099999999997,0.0,1.32499,1.28593,1.4183099999999997,0.0
457, '2016/9/5', '00:00:00.0',1.33011,1.34455,1.32396,1.32675,0.03989,0.0,1.28593,1.32499,1.28593,1.4183099999999997,0.0,1.32499,1.28593,1.4183099999999997,0.0
458, '2016/9/12', '00:00:00.0',1.32696,1.33479,1.29975,1.30002,0.04005,0.0,1.28593,1.32499,1.28593,1.4183099999999997,0.0,1.32499,1.28593,1.4183099999999997,0.0
459, '2016/9/19', '00:00:00.0',1.30015,1.31209,1.2915,1.29647,0.03891,0.0,1.28593,1.32499,1.28593,1.4183099999999997,0.0,1.32499,1.28593,1.4183099999999997,0.0
460, '2016/9/26', '00:00:00.0',1.29684,1.30588,1.29165,1.2978,0.03801,0.0,1.28593,1.32499,1.28593,1.4183099999999997,0.0,1.32499,1.28593,1.4183099999999997,0.0
461, '2016/10/3', '00:00:00.0',1.29194,1.29467,1.19735,1.24355,0.04029,1.1954,1.1954,1.32499,1.28593,1.4183099999999997,-0.03905999999999987,1.32499,1.28593,1.4183099999999997,-0.03905999999999987
462, '2016/10/10', '00:00:00.0',1.23958,1.24445,1.20893,1.21838,0.03994,0.0,1.1954,1.23958,1.1954,1.3279399999999997,0.0,1.23958,1.1954,1.3279399999999997,0.0
463, '2016/10/17', '00:00:00.0',1.21519,1.23326,1.21361,1.22336,0.03919,0.0,1.1954,1.23958,1.1954,1.3279399999999997,0.0,1.23958,1.1954,1.3279399999999997,0.0
464, '2016/10/24', '00:00:00.0',1.22219,1.22724,1.20826,1.21901,0.03869,1.20788,1.20788,1.23958,1.1954,1.3279399999999997,0.0,1.23958,1.1954,1.3279399999999997,0.0
465, '2016/10/31', '00:00:00.0',1.21781,1.25574,1.2144,1.25182,0.03901,0.0,1.20788,1.23958,1.20788,1.3279399999999997,0.0,1.23958,1.20788,1.3279399999999997,0.0
466, '2016/11/7', '00:00:00.0',1.24538,1.26737,1.23533,1.26042,0.03922,0.0,1.20788,1.23958,1.20788,1.3279399999999997,0.0,1.23958,1.20788,1.3279399999999997,0.0
467, '2016/11/14', '00:00:00.0',1.257,1.25946,1.2302,1.23517,0.03916,0.0,1.20788,1.23958,1.20788,1.3279399999999997,0.0,1.23958,1.20788,1.3279399999999997,0.0
468, '2016/11/21', '00:00:00.0',1.23472,1.2513,1.23126,1.24806,0.03894,0.0,1.20788,1.23958,1.20788,1.3279399999999997,0.0,1.23958,1.20788,1.3279399999999997,0.0
469, '2016/11/28', '00:00:00.0',1.248,1.27376,1.2386,1.27299,0.03893,0.0,1.20788,1.23958,1.20788,1.3279399999999997,0.0,1.23958,1.20788,1.3279399999999997,0.0
470, '2016/12/5', '00:00:00.0',1.2686,1.2775,1.25488,1.25754,0.03905,0.0,1.20788,1.23958,1.20788,1.3279399999999997,0.0,1.23958,1.20788,1.3279399999999997,0.0
471, '2016/12/12', '00:00:00.0',1.25742,1.27283,1.2376,1.24861,0.03912,0.0,1.20788,1.23958,1.20788,1.3279399999999997,0.0,1.23958,1.20788,1.3279399999999997,0.0
472, '2016/12/19', '00:00:00.0',1.24811,1.25023,1.22288,1.22846,0.03904,0.0,1.20788,1.23958,1.20788,1.3279399999999997,0.0,1.23958,1.20788,1.3279399999999997,0.0
473, '2016/12/26', '00:00:00.0',1.22758,1.23882,1.22008,1.23385,0.03853,0.0,1.20788,1.23958,1.20788,1.3279399999999997,0.0,1.23958,1.20788,1.3279399999999997,0.0
474, '2017/1/2', '00:00:00.0',1.23454,1.24329,1.21992,1.22855,0.0377,0.0,1.20788,1.23958,1.20788,1.3279399999999997,0.0,1.23958,1.20788,1.3279399999999997,0.0
475, '2017/1/9', '00:00:00.0',1.22495,1.23167,1.2038,1.21979,0.03738,0.0,1.20788,1.23958,1.20788,1.3279399999999997,-0.03169999999999984,1.23958,1.20788,1.3279399999999997,-0.03169999999999984
476, '2017/1/16', '00:00:00.0',1.20017,1.2417,1.19867,1.23763,0.03285,1.19781,1.19781,1.20017,1.19781,1.2048899999999998,0.0047199999999998354,1.20017,1.19781,1.2048899999999998,0.0047199999999998354
477, '2017/1/23', '00:00:00.0',1.23784,1.26738,1.23703,1.25511,0.03199,0.0,1.19781,1.23784,1.19781,1.3179,0.0,1.23784,1.19781,1.3179,0.0
478, '2017/1/30', '00:00:00.0',1.25855,1.27062,1.24124,1.2487,0.03115,0.0,1.19781,1.23784,1.19781,1.3179,0.0,1.23784,1.19781,1.3179,0.0
479, '2017/2/6', '00:00:00.0',1.2489,1.25821,1.23468,1.24874,0.02983,1.23421,1.23421,1.23784,1.19781,1.3179,0.0,1.23784,1.19781,1.3179,0.0
480, '2017/2/13', '00:00:00.0',1.24892,1.25485,1.23834,1.24081,0.02955,0.0,1.23421,1.23784,1.23421,1.3179,0.0,1.23784,1.23421,1.3179,0.0
481, '2017/2/20', '00:00:00.0',1.24084,1.25698,1.24014,1.24619,0.02929,0.0,1.23421,1.23784,1.23421,1.3179,0.0,1.23784,1.23421,1.3179,0.0
482, '2017/2/27', '00:00:00.0',1.24723,1.24793,1.22145,1.22962,0.02901,0.0,1.23421,1.23784,1.23421,1.3179,-0.003630000000000022,1.23784,1.23421,1.3179,-0.003630000000000022
483, '2017/3/6', '00:00:00.0',1.22879,1.23007,1.21339,1.21678,0.02892,0.0,1.23421,1.22879,1.23421,1.21795,0.00541999999999998,1.22879,1.23421,1.21795,0.00541999999999998
484, '2017/3/13', '00:00:00.0',1.21651,1.2405,1.21092,1.23939,0.02884,1.21033,1.21033,1.21651,1.21033,1.2288700000000001,0.012360000000000149,1.21651,1.21033,1.2288700000000001,0.012360000000000149
485, '2017/3/20', '00:00:00.0',1.23838,1.25314,1.23348,1.24743,0.02868,0.0,1.21033,1.23838,1.21033,1.2944800000000003,0.0,1.23838,1.21033,1.2944800000000003,0.0
486, '2017/3/27', '00:00:00.0',1.2493,1.26157,1.23769,1.25536,0.0285,0.0,1.21033,1.23838,1.21033,1.2944800000000003,0.0,1.23838,1.21033,1.2944800000000003,0.0
487, '2017/4/3', '00:00:00.0',1.25515,1.25569,1.23659,1.23732,0.02845,0.0,1.21033,1.23838,1.21033,1.2944800000000003,0.0,1.23838,1.21033,1.2944800000000003,0.0
488, '2017/4/10', '00:00:00.0',1.23836,1.25757,1.23655,1.25255,0.02798,1.23613,1.23613,1.23838,1.21033,1.2944800000000003,0.0,1.23838,1.21033,1.2944800000000003,0.0
489, '2017/4/17', '00:00:00.0',1.25338,1.29054,1.25147,1.28084,0.0286,0.0,1.23613,1.23838,1.23613,1.2944800000000003,0.0,1.23838,1.23613,1.2944800000000003,0.0
490, '2017/4/24', '00:00:00.0',1.28286,1.29655,1.27723,1.29489,0.02877,0.0,1.23613,1.23838,1.23613,1.2944800000000003,0.05610000000000026,1.23838,1.23613,1.2944800000000003,0.05610000000000026
491, '2017/5/1', '00:00:00.0',1.29341,1.29844,1.28305,1.29795,0.02593,0.0,1.23613,1.29341,1.23613,1.40797,0.0,1.29341,1.23613,1.40797,0.0
492, '2017/5/8', '00:00:00.0',1.29834,1.29892,1.28448,1.28844,0.02523,0.0,1.23613,1.29341,1.23613,1.40797,0.0,1.29341,1.23613,1.40797,0.0
493, '2017/5/15', '00:00:00.0',1.28873,1.30479,1.28652,1.30343,0.02518,0.0,1.23613,1.29341,1.23613,1.40797,0.0,1.29341,1.23613,1.40797,0.0
494, '2017/5/22', '00:00:00.0',1.30056,1.30428,1.27752,1.28075,0.02544,0.0,1.23613,1.29341,1.23613,1.40797,0.0,1.29341,1.23613,1.40797,0.0
495, '2017/5/29', '00:00:00.0',1.28023,1.29212,1.2769,1.28912,0.02457,0.0,1.23613,1.29341,1.23613,1.40797,0.0,1.29341,1.23613,1.40797,0.0
496, '2017/6/5', '00:00:00.0',1.28612,1.29778,1.26356,1.27434,0.02464,0.0,1.23613,1.29341,1.23613,1.40797,0.0,1.29341,1.23613,1.40797,0.0
497, '2017/6/12', '00:00:00.0',1.27149,1.28181,1.26387,1.27773,0.02423,0.0,1.23613,1.29341,1.23613,1.40797,0.0,1.29341,1.23613,1.40797,0.0
498, '2017/6/19', '00:00:00.0',1.27655,1.28145,1.2589,1.27198,0.02432,1.25845,1.25845,1.29341,1.23613,1.40797,0.0,1.29341,1.23613,1.40797,0.0
499, '2017/6/26', '00:00:00.0',1.27391,1.30303,1.27063,1.30288,0.02423,0.0,1.25845,1.29341,1.25845,1.40797,0.0,1.29341,1.25845,1.40797,0.0
500, '2017/7/3', '00:00:00.0',1.30066,1.30247,1.28671,1.28853,0.02401,0.0,1.25845,1.29341,1.25845,1.40797,0.0,1.29341,1.25845,1.40797,0.0
501, '2017/7/10', '00:00:00.0',1.2882,1.31139,1.2812,1.3104,0.02384,0.0,1.25845,1.29341,1.25845,1.40797,0.0,1.29341,1.25845,1.40797,0.0
502, '2017/7/17', '00:00:00.0',1.31035,1.31261,1.2933,1.29948,0.02357,0.0,1.25845,1.29341,1.25845,1.40797,0.0,1.29341,1.25845,1.40797,0.0
503, '2017/7/24', '00:00:00.0',1.29947,1.31594,1.29886,1.3133,0.02352,0.0,1.25845,1.29341,1.25845,1.40797,0.0,1.29341,1.25845,1.40797,0.0
504, '2017/7/31', '00:00:00.0',1.31284,1.32683,1.3024,1.30353,0.02355,0.0,1.25845,1.29341,1.25845,1.40797,0.0,1.29341,1.25845,1.40797,0.0
505, '2017/8/7', '00:00:00.0',1.30382,1.30591,1.29396,1.30101,0.02302,0.0,1.25845,1.29341,1.25845,1.40797,0.0,1.29341,1.25845,1.40797,0.0
506, '2017/8/14', '00:00:00.0',1.30084,1.30222,1.28316,1.2872,0.02223,0.0,1.25845,1.29341,1.25845,1.40797,0.0,1.29341,1.25845,1.40797,0.0
507, '2017/8/21', '00:00:00.0',1.28575,1.29167,1.27741,1.28784,0.02169,1.27712,1.27712,1.29341,1.25845,1.40797,0.0,1.29341,1.25845,1.40797,0.0
508, '2017/8/28', '00:00:00.0',1.29297,1.29955,1.28524,1.29535,0.02119,0.0,1.27712,1.29341,1.27712,1.40797,0.0,1.29341,1.27712,1.40797,0.0
509, '2017/9/4', '00:00:00.0',1.29621,1.32241,1.2909,1.31944,0.02145,0.0,1.27712,1.29341,1.27712,1.40797,0.0,1.29341,1.27712,1.40797,0.0
510, '2017/9/11', '00:00:00.0',1.31854,1.36168,1.31495,1.3588,0.02246,0.0,1.27712,1.29341,1.27712,1.40797,0.0,1.29341,1.27712,1.40797,0.0
511, '2017/9/18', '00:00:00.0',1.3558,1.36582,1.34499,1.3496,0.02259,0.0,1.27712,1.29341,1.27712,1.40797,0.0,1.29341,1.27712,1.40797,0.0
512, '2017/9/25', '00:00:00.0',1.34913,1.35708,1.3343,1.33979,0.02247,0.0,1.27712,1.29341,1.27712,1.40797,0.0,1.29341,1.27712,1.40797,0.0
513, '2017/10/2', '00:00:00.0',1.33724,1.34027,1.30273,1.30691,0.02317,1.30197,1.30197,1.29341,1.27712,1.40797,0.0,1.29341,1.27712,1.40797,0.0
514, '2017/10/9', '00:00:00.0',1.30958,1.33381,1.30753,1.32838,0.02308,0.0,1.30197,1.29341,1.30197,1.40797,0.0,1.29341,1.30197,1.40797,0.0
515, '2017/10/16', '00:00:00.0',1.3305,1.33119,1.3088,1.31893,0.02317,0.0,1.30197,1.29341,1.30197,1.40797,0.0,1.29341,1.30197,1.40797,0.0
516, '2017/10/23', '00:00:00.0',1.31851,1.32794,1.30698,1.31291,0.02307,0.0,1.30197,1.29341,1.30197,1.40797,0.0,1.29341,1.30197,1.40797,0.0
517, '2017/10/30', '00:00:00.0',1.31291,1.33212,1.30394,1.30768,0.02337,1.30338,1.30338,1.29341,1.30197,1.40797,0.0,1.29341,1.30197,1.40797,0.0
518, '2017/11/6', '00:00:00.0',1.30713,1.32297,1.30587,1.31906,0.02324,0.0,1.30338,1.29341,1.30338,1.40797,0.0,1.29341,1.30338,1.40797,0.0
519, '2017/11/13', '00:00:00.0',1.31644,1.32605,1.3062,1.32158,0.0226,0.0,1.30338,1.29341,1.30338,1.40797,0.0,1.29341,1.30338,1.40797,0.0
520, '2017/11/20', '00:00:00.0',1.32169,1.33599,1.31859,1.33426,0.02254,0.0,1.30338,1.29341,1.30338,1.40797,0.0,1.29341,1.30338,1.40797,0.0
521, '2017/11/27', '00:00:00.0',1.33309,1.35498,1.32209,1.3477,0.02312,0.0,1.30338,1.29341,1.30338,1.40797,0.0,1.29341,1.30338,1.40797,0.0
522, '2017/12/4', '00:00:00.0',1.34415,1.35388,1.33201,1.3386,0.02337,0.0,1.30338,1.29341,1.30338,1.40797,0.0,1.29341,1.30338,1.40797,0.0
523, '2017/12/11', '00:00:00.0',1.33803,1.34674,1.33015,1.33221,0.02331,0.0,1.30338,1.29341,1.30338,1.40797,0.0,1.29341,1.30338,1.40797,0.0
524, '2017/12/18', '00:00:00.0',1.33161,1.34205,1.33105,1.3362,0.02279,0.0,1.30338,1.29341,1.30338,1.40797,0.0,1.29341,1.30338,1.40797,0.0
525, '2017/12/26', '00:00:00.0',1.33735,1.35443,1.33476,1.35069,0.02294,0.0,1.30338,1.29341,1.30338,1.40797,0.0,1.29341,1.30338,1.40797,0.0
526, '2018/1/1', '00:00:00.0',1.35089,1.36129,1.34943,1.35662,0.02219,0.0,1.30338,1.29341,1.30338,1.40797,0.0,1.29341,1.30338,1.40797,0.0
527, '2018/1/8', '00:00:00.0',1.35589,1.37444,1.34581,1.37306,0.02255,0.0,1.30338,1.29341,1.30338,1.40797,0.0,1.29341,1.30338,1.40797,0.0
528, '2018/1/15', '00:00:00.0',1.37298,1.39454,1.37264,1.38523,0.02253,0.0,1.30338,1.29341,1.30338,1.40797,0.0,1.29341,1.30338,1.40797,0.0
529, '2018/1/22', '00:00:00.0',1.38912,1.43457,1.38574,1.41648,0.02309,0.0,1.30338,1.29341,1.30338,1.40797,0.11456,1.29341,1.30338,1.40797,0.11456
530, '2018/1/29', '00:00:00.0',1.41378,1.42784,1.39801,1.41218,0.02354,0.0,1.30338,1.41378,1.30338,1.6345800000000001,0.0,1.41378,1.30338,1.6345800000000001,0.0
531, '2018/2/5', '00:00:00.0',1.41009,1.41508,1.37646,1.38252,0.02383,1.37569,1.37569,1.41378,1.30338,1.6345800000000001,0.0,1.41378,1.30338,1.6345800000000001,0.0
532, '2018/2/12', '00:00:00.0',1.38108,1.41453,1.37962,1.4035,0.02435,0.0,1.37569,1.41378,1.37569,1.6345800000000001,0.0,1.41378,1.37569,1.6345800000000001,0.0
533, '2018/2/19', '00:00:00.0',1.40131,1.40497,1.38569,1.3973,0.02442,0.0,1.37569,1.41378,1.37569,1.6345800000000001,0.0,1.41378,1.37569,1.6345800000000001,0.0
534, '2018/2/26', '00:00:00.0',1.39886,1.407,1.37118,1.38019,0.0248,1.37046,1.37046,1.41378,1.37569,1.6345800000000001,-0.03808999999999996,1.41378,1.37569,1.6345800000000001,-0.03808999999999996
535, '2018/3/5', '00:00:00.0',1.37987,1.39297,1.37667,1.38518,0.02494,0.0,1.37046,1.37987,1.37046,1.3986899999999998,0.0,1.37987,1.37046,1.3986899999999998,0.0
536, '2018/3/12', '00:00:00.0',1.38513,1.39959,1.3841,1.39476,0.02482,0.0,1.37046,1.37987,1.37046,1.3986899999999998,0.018819999999999837,1.37987,1.37046,1.3986899999999998,0.018819999999999837
537, '2018/3/19', '00:00:00.0',1.39386,1.42199,1.39131,1.41333,0.02537,0.0,1.37046,1.39386,1.37046,1.4406600000000003,0.0,1.39386,1.37046,1.4406600000000003,0.0
538, '2018/3/26', '00:00:00.0',1.4136,1.42447,1.4011,1.40299,0.02567,0.0,1.37046,1.39386,1.37046,1.4406600000000003,0.0,1.39386,1.37046,1.4406600000000003,0.0
539, '2018/4/2', '00:00:00.0',1.40301,1.41052,1.39656,1.40895,0.02509,0.0,1.37046,1.39386,1.37046,1.4406600000000003,0.0,1.39386,1.37046,1.4406600000000003,0.0
540, '2018/4/9', '00:00:00.0',1.40914,1.42966,1.40785,1.42399,0.02426,0.0,1.37046,1.39386,1.37046,1.4406600000000003,0.0,1.39386,1.37046,1.4406600000000003,0.0
541, '2018/4/16', '00:00:00.0',1.4242,1.43767,1.40024,1.40033,0.02481,0.0,1.37046,1.39386,1.37046,1.4406600000000003,0.0,1.39386,1.37046,1.4406600000000003,0.0
542, '2018/4/23', '00:00:00.0',1.4003,1.40313,1.37474,1.37785,0.025,0.0,1.37046,1.39386,1.37046,1.4406600000000003,0.0,1.39386,1.37046,1.4406600000000003,0.0
543, '2018/4/30', '00:00:00.0',1.3772,1.37926,1.34864,1.35272,0.02477,0.0,1.37046,1.39386,1.37046,1.4406600000000003,-0.023400000000000087,1.39386,1.37046,1.4406600000000003,-0.023400000000000087
544, '2018/5/7', '00:00:00.0',1.3536,1.36179,1.34601,1.35415,0.0244,0.0,1.37046,1.3536,1.37046,1.3198799999999997,0.016860000000000097,1.3536,1.37046,1.3198799999999997,0.016860000000000097
545, '2018/5/14', '00:00:00.0',1.35488,1.36083,1.34514,1.34628,0.02417,0.0,1.37046,1.35488,1.37046,1.3237200000000002,0.015579999999999927,1.35488,1.37046,1.3237200000000002,0.015579999999999927
546, '2018/5/21', '00:00:00.0',1.3463,1.34917,1.32942,1.32966,0.02413,0.0,1.37046,1.3463,1.37046,1.2979800000000001,0.02415999999999996,1.3463,1.37046,1.2979800000000001,0.02415999999999996
547, '2018/5/28', '00:00:00.0',1.33174,1.33622,1.32046,1.33461,0.02372,0.0,1.37046,1.33174,1.37046,1.2542999999999997,0.03872000000000009,1.33174,1.37046,1.2542999999999997,0.03872000000000009
548, '2018/6/4', '00:00:00.0',1.33458,1.34725,1.32951,1.34097,0.02374,0.0,1.37046,1.33458,1.37046,1.2628200000000003,0.03587999999999991,1.33458,1.37046,1.2628200000000003,0.03587999999999991
549, '2018/6/11', '00:00:00.0',1.34127,1.34469,1.32114,1.32802,0.02386,0.0,1.37046,1.34127,1.37046,1.2828899999999999,0.02919000000000005,1.34127,1.37046,1.2828899999999999,0.02919000000000005
550, '2018/6/18', '00:00:00.0',1.32655,1.33151,1.31021,1.32633,0.02399,0.0,1.37046,1.32655,1.37046,1.2387299999999997,0.043910000000000116,1.32655,1.37046,1.2387299999999997,0.043910000000000116
551, '2018/6/25', '00:00:00.0',1.32562,1.32921,1.30497,1.32079,0.02371,1.30448,1.30448,1.32562,1.30448,1.3679,0.0,1.32562,1.30448,1.3679,0.0
552, '2018/7/2', '00:00:00.0',1.31919,1.32904,1.30951,1.32878,0.02363,0.0,1.30448,1.32562,1.30448,1.3679,0.0,1.32562,1.30448,1.3679,0.0
553, '2018/7/9', '00:00:00.0',1.33212,1.3363,1.31028,1.32354,0.02394,0.0,1.30448,1.32562,1.30448,1.3679,0.0,1.32562,1.30448,1.3679,0.0
554, '2018/7/16', '00:00:00.0',1.3231,1.32929,1.29576,1.31309,0.02469,0.0,1.30448,1.32562,1.30448,1.3679,-0.021139999999999937,1.32562,1.30448,1.3679,-0.021139999999999937
555, '2018/7/23', '00:00:00.0',1.3124,1.32133,1.30716,1.31098,0.02451,0.0,1.30448,1.3124,1.30448,1.3282399999999999,0.0,1.3124,1.30448,1.3282399999999999,0.0
556, '2018/7/30', '00:00:00.0',1.31196,1.31731,1.29756,1.30015,0.02477,0.0,1.30448,1.3124,1.30448,1.3282399999999999,-0.007919999999999927,1.3124,1.30448,1.3282399999999999,-0.007919999999999927
557, '2018/8/6', '00:00:00.0',1.30063,1.30063,1.27232,1.27714,0.02476,0.0,1.30448,1.30063,1.30448,1.2929299999999997,0.003850000000000131,1.30063,1.30448,1.2929299999999997,0.003850000000000131
558, '2018/8/13', '00:00:00.0',1.27463,1.28276,1.2662,1.27488,0.02458,1.26586,1.26586,1.27463,1.26586,1.2921699999999998,0.0,1.27463,1.26586,1.2921699999999998,0.0
559, '2018/8/20', '00:00:00.0',1.27471,1.29366,1.27296,1.2849,0.02363,0.0,1.26586,1.27463,1.26586,1.2921699999999998,0.01753999999999989,1.27463,1.26586,1.2921699999999998,0.01753999999999989
